문제 번호,문제 티어,문제 이름,전체 제출 케이스,정답 케이스,푼 사람 수,정답 비율,문제 링크
12946,Gold III,육각 보드,2007,546,401,26.949%,https://www.acmicpc.net/problem/12946
24513,Gold III,좀비 바이러스,1589,539,400,33.784%,https://www.acmicpc.net/problem/24513
22860,Gold III,폴더 정리 (small),1361,551,397,38.357%,https://www.acmicpc.net/problem/22860
1679,Silver I,숫자놀이,1137,519,397,46.982%,https://www.acmicpc.net/problem/1679
23352,Gold V,방탈출,961,469,396,51.163%,https://www.acmicpc.net/problem/23352
1595,Gold IV,북쪽나라의 도로,1441,493,396,34.828%,https://www.acmicpc.net/problem/1595
14570,Gold I,나무 위의 구슬,1874,534,391,29.813%,https://www.acmicpc.net/problem/14570
11952,Gold II,좀비,1637,508,379,31.452%,https://www.acmicpc.net/problem/11952
16568,Silver I,엔비스카의 영혼,1422,484,377,34.651%,https://www.acmicpc.net/problem/16568
2593,Platinum V,엘리베이터,2573,562,377,23.592%,https://www.acmicpc.net/problem/2593
25516,Silver II,거리가 k이하인 트리 노드에서 사과 수확하기,875,452,368,51.685%,https://www.acmicpc.net/problem/25516
27971,Silver I,강아지는 많을수록 좋다,941,440,366,47.532%,https://www.acmicpc.net/problem/27971
16441,Gold III,아기돼지와 늑대,1330,493,364,33.955%,https://www.acmicpc.net/problem/16441
16469,Gold IV,소년 점프,908,440,363,50.840%,https://www.acmicpc.net/problem/16469
26146,Platinum V,즉흥 여행 (Easy),1103,460,358,45.088%,https://www.acmicpc.net/problem/26146
15805,Silver I,트리 나라 관광 가이드,1213,473,356,39.512%,https://www.acmicpc.net/problem/15805
27737,Silver I,버섯 농장,1095,395,349,37.935%,https://www.acmicpc.net/problem/27737
2572,Gold III,보드게임,1122,416,349,38.226%,https://www.acmicpc.net/problem/2572
18235,Gold III,지금 만나러 갑니다,1676,480,348,28.952%,https://www.acmicpc.net/problem/18235
14677,Gold V,병약한 윤호,1441,449,347,32.798%,https://www.acmicpc.net/problem/14677
28256,Silver II,초콜릿 보관함,856,391,345,49.006%,https://www.acmicpc.net/problem/28256
32069,Gold V,가로등,1857,450,344,26.554%,https://www.acmicpc.net/problem/32069
23747,Gold V,와드,1230,460,342,35.041%,https://www.acmicpc.net/problem/23747
19581,Gold I,두 번째 트리의 지름,1206,424,342,39.356%,https://www.acmicpc.net/problem/19581
28069,Gold V,김밥천국의 계단,1298,425,341,33.897%,https://www.acmicpc.net/problem/28069
12763,Gold II,지각하면 안 돼,1642,537,341,29.886%,https://www.acmicpc.net/problem/12763
12963,Platinum III,달리기,787,422,339,53.218%,https://www.acmicpc.net/problem/12963
21738,Gold V,얼음깨기 펭귄,1002,447,335,44.846%,https://www.acmicpc.net/problem/21738
15573,Gold III,채굴,1571,473,334,28.091%,https://www.acmicpc.net/problem/15573
19952,Gold IV,인성 문제 있어??,2074,427,332,21.106%,https://www.acmicpc.net/problem/19952
6146,Silver I,신아를 만나러,553,368,331,69.979%,https://www.acmicpc.net/problem/6146
8112,Platinum IV,0과 1 - 2,1345,439,327,32.122%,https://www.acmicpc.net/problem/8112
20005,Gold III,보스몬스터 전리품,1113,454,316,36.787%,https://www.acmicpc.net/problem/20005
24542,Silver I,튜터-튜티 관계의 수,853,360,308,42.778%,https://www.acmicpc.net/problem/24542
31575,Silver III,도시와 비트코인,1050,361,305,34.778%,https://www.acmicpc.net/problem/31575
20530,Gold I,양분,1440,402,303,29.219%,https://www.acmicpc.net/problem/20530
17220,Gold IV,마약수사대,1240,399,303,31.595%,https://www.acmicpc.net/problem/17220
27440,Gold IV,1로 만들기 3,1430,362,298,33.001%,https://www.acmicpc.net/problem/27440
20119,Gold I,클레어와 물약,1434,423,297,28.863%,https://www.acmicpc.net/problem/20119
24463,Gold IV,미로,1080,382,296,35.792%,https://www.acmicpc.net/problem/24463
13016,Platinum V,내 왼손에는 흑염룡이 잠들어 있다,827,361,296,47.360%,https://www.acmicpc.net/problem/13016
25187,Gold IV,고인물이 싫어요,893,349,293,42.774%,https://www.acmicpc.net/problem/25187
3709,Silver I,레이저빔은 어디로,716,363,291,51.779%,https://www.acmicpc.net/problem/3709
18112,Gold V,이진수 게임,1385,395,290,28.320%,https://www.acmicpc.net/problem/18112
2642,Platinum V,전개도,1034,350,290,41.429%,https://www.acmicpc.net/problem/2642
30024,Gold IV,옥수수밭,830,343,285,42.665%,https://www.acmicpc.net/problem/30024
30106,Silver I,현이의 로봇 청소기,541,339,284,66.667%,https://www.acmicpc.net/problem/30106
23034,Platinum V,조별과제 멈춰!,1221,370,280,30.270%,https://www.acmicpc.net/problem/23034
18231,Gold V,파괴된 도시,911,338,278,37.720%,https://www.acmicpc.net/problem/18231
17834,Gold I,사자와 토끼,657,344,276,55.090%,https://www.acmicpc.net/problem/17834
14217,Gold V,그래프 탐색,714,408,273,53.529%,https://www.acmicpc.net/problem/14217
31423,Gold V,신촌 통폐합 계획,1600,365,271,24.261%,https://www.acmicpc.net/problem/31423
23324,Gold IV,어려운 모든 정점 쌍 최단 거리,743,339,271,47.965%,https://www.acmicpc.net/problem/23324
14948,Gold II,군대탈출하기,1633,394,269,23.090%,https://www.acmicpc.net/problem/14948
28471,Gold V,W키가 빠진 성원이,611,313,263,56.438%,https://www.acmicpc.net/problem/28471
1528,Gold III,금민수의 합,1468,350,261,26.578%,https://www.acmicpc.net/problem/1528
28219,Platinum III,주유소,1124,363,260,32.870%,https://www.acmicpc.net/problem/28219
22344,Platinum III,그래프 균형 맞추기,1234,314,260,25.948%,https://www.acmicpc.net/problem/22344
16166,Gold IV,서울의 지하철,964,322,256,36.158%,https://www.acmicpc.net/problem/16166
1131,Platinum V,숫자,1177,460,255,34.413%,https://www.acmicpc.net/problem/1131
16569,Gold IV,화산쇄설류,1427,367,253,23.778%,https://www.acmicpc.net/problem/16569
15270,Silver I,친구 팰린드롬,1409,391,249,29.856%,https://www.acmicpc.net/problem/15270
25601,Silver I,자바의 형변환,642,337,247,51.033%,https://www.acmicpc.net/problem/25601
9204,Silver I,체스,678,316,244,48.509%,https://www.acmicpc.net/problem/9204
14907,Gold II,프로젝트 스케줄링,897,324,243,35.474%,https://www.acmicpc.net/problem/14907
18250,Platinum V,철도 여행,757,301,241,41.623%,https://www.acmicpc.net/problem/18250
23085,Gold IV,판치기,681,286,237,41.289%,https://www.acmicpc.net/problem/23085
14574,Platinum V,헤븐스 키친,1098,318,237,29.223%,https://www.acmicpc.net/problem/14574
15730,Platinum V,수영장 사장님,1148,338,232,29.897%,https://www.acmicpc.net/problem/15730
25498,Gold II,핸들 뭘로 하지,2041,330,230,17.706%,https://www.acmicpc.net/problem/25498
12887,Gold V,경로 게임,602,276,229,46.356%,https://www.acmicpc.net/problem/12887
2645,Platinum V,회로배치,568,266,226,48.291%,https://www.acmicpc.net/problem/2645
14218,Silver I,그래프 탐색 2,763,311,225,41.899%,https://www.acmicpc.net/problem/14218
9521,Platinum III,색칠 공부,1705,332,225,19.531%,https://www.acmicpc.net/problem/9521
3407,Silver II,맹세,1211,279,225,26.690%,https://www.acmicpc.net/problem/3407
2424,Platinum III,부산의 해적,1429,364,224,26.509%,https://www.acmicpc.net/problem/2424
14671,Gold V,영정이의 청소,674,256,220,43.651%,https://www.acmicpc.net/problem/14671
2132,Gold III,나무 위의 벌레,1942,311,219,17.995%,https://www.acmicpc.net/problem/2132
23741,Gold IV,야바위 게임,813,264,217,35.227%,https://www.acmicpc.net/problem/23741
23040,Gold III,누텔라 트리 (Easy),889,252,217,31.449%,https://www.acmicpc.net/problem/23040
18188,Gold IV,다오의 데이트,648,275,217,46.072%,https://www.acmicpc.net/problem/18188
26170,Silver III,사과 빨리 먹기,463,263,216,58.696%,https://www.acmicpc.net/problem/26170
12896,Gold II,스크루지 민호,692,266,216,38.710%,https://www.acmicpc.net/problem/12896
2418,Gold V,단어 격자,576,244,216,47.059%,https://www.acmicpc.net/problem/2418
4994,Gold IV,배수 찾기,731,330,213,49.766%,https://www.acmicpc.net/problem/4994
5465,Platinum V,곰돌이,1578,338,211,19.287%,https://www.acmicpc.net/problem/5465
1400,Gold II,화물차,1343,310,211,22.885%,https://www.acmicpc.net/problem/1400
1109,Platinum IV,섬,1219,287,211,24.563%,https://www.acmicpc.net/problem/1109
31946,Silver I,죽음의 등굣길,634,249,207,40.194%,https://www.acmicpc.net/problem/31946
11567,Gold III,선진이의 겨울 왕국,955,269,207,31.700%,https://www.acmicpc.net/problem/11567
25511,Silver II,값이 k인 트리 노드의 깊이,533,255,206,56.749%,https://www.acmicpc.net/problem/25511
1897,Gold V,토달기,987,278,205,28.671%,https://www.acmicpc.net/problem/1897
19641,Gold V,중첩 집합 모델,604,275,202,41.649%,https://www.acmicpc.net/problem/19641
16502,Silver III,그녀를 찾아서,323,238,202,76.806%,https://www.acmicpc.net/problem/16502
2276,Platinum IV,물 채우기,494,264,200,55.866%,https://www.acmicpc.net/problem/2276
1430,Gold IV,공격,674,249,200,43.103%,https://www.acmicpc.net/problem/1430
24955,Gold IV,숫자 이어 붙이기,767,249,197,32.033%,https://www.acmicpc.net/problem/24955
31230,Gold III,모비스터디,718,236,195,33.621%,https://www.acmicpc.net/problem/31230
14657,Gold II,준오는 최종인재야!!,952,256,193,27.031%,https://www.acmicpc.net/problem/14657
25307,Gold III,시루의 백화점 구경,1773,236,192,18.954%,https://www.acmicpc.net/problem/25307
24526,Gold II,전화 돌리기,476,228,192,49.741%,https://www.acmicpc.net/problem/24526
9505,Gold IV,엔터프라이즈호 탈출,872,256,191,31.466%,https://www.acmicpc.net/problem/9505
21759,Platinum III,두 개의 팀,1396,297,190,21.542%,https://www.acmicpc.net/problem/21759
4217,Gold I,신성 문자,916,268,190,24.328%,https://www.acmicpc.net/problem/4217
25395,Gold III,커넥티드 카 실험,625,229,187,42.792%,https://www.acmicpc.net/problem/25395
30702,Silver I,국기 색칠하기,451,209,185,51.532%,https://www.acmicpc.net/problem/30702
10917,Silver II,Your life,490,204,182,44.608%,https://www.acmicpc.net/problem/10917
1471,Platinum IV,사탕 돌리기,543,236,182,53.216%,https://www.acmicpc.net/problem/1471
27924,Gold III,윤이는 엄청난 것을 훔쳐갔습니다,392,214,177,56.550%,https://www.acmicpc.net/problem/27924
10273,Gold I,고대 동굴 탐사,1266,260,176,21.891%,https://www.acmicpc.net/problem/10273
30206,Gold IV,차량 배치,509,211,173,41.687%,https://www.acmicpc.net/problem/30206
26598,Gold V,색종이와 공예,472,208,172,42.157%,https://www.acmicpc.net/problem/26598
26009,Gold II,험난한 등굣길,969,245,172,23.594%,https://www.acmicpc.net/problem/26009
17351,Gold IV,3루수는 몰라,782,205,171,32.264%,https://www.acmicpc.net/problem/17351
15806,Platinum V,영우의 기숙사 청소,1913,247,170,17.068%,https://www.acmicpc.net/problem/15806
29703,Gold IV,펭귄의 하루,622,202,169,37.892%,https://www.acmicpc.net/problem/29703
18224,Gold I,미로에 갇힌 건우,1602,268,166,16.259%,https://www.acmicpc.net/problem/18224
15647,Platinum V,로스팅하는 엠마도 바리스타입니다,396,204,166,51.077%,https://www.acmicpc.net/problem/15647
14451,Platinum V,안대 낀 스피드러너,466,210,166,43.799%,https://www.acmicpc.net/problem/14451
31849,Gold V,편세권,824,218,165,29.049%,https://www.acmicpc.net/problem/31849
16952,Platinum IV,체스판 여행 2,666,260,165,41.250%,https://www.acmicpc.net/problem/16952
11451,Gold III,팩맨,754,264,165,35.181%,https://www.acmicpc.net/problem/11451
16965,Gold V,구간과 쿼리,644,206,163,34.100%,https://www.acmicpc.net/problem/16965
12793,Gold I,블록 게임,1132,301,162,24.143%,https://www.acmicpc.net/problem/12793
28291,Gold V,레드스톤,713,202,161,28.750%,https://www.acmicpc.net/problem/28291
1385,Platinum V,벌집,863,251,161,26.221%,https://www.acmicpc.net/problem/1385
30508,Gold V,고인물이싫어,585,188,158,35.828%,https://www.acmicpc.net/problem/30508
22954,Gold I,그래프 트리 분할,1001,207,158,19.750%,https://www.acmicpc.net/problem/22954
31863,Gold V,내진 설계,321,179,153,61.446%,https://www.acmicpc.net/problem/31863
30893,Gold IV,트리 게임,586,184,152,32.972%,https://www.acmicpc.net/problem/30893
3865,Gold IV,학회원,598,204,152,34.703%,https://www.acmicpc.net/problem/3865
25513,Gold V,빠른 오름차순 숫자 탐색,250,166,150,67.265%,https://www.acmicpc.net/problem/25513
23835,Gold IV,어떤 우유의 배달목록 (Easy),275,176,149,67.421%,https://www.acmicpc.net/problem/23835
20209,Gold III,스트레이트 스위치 게임,605,241,147,32.886%,https://www.acmicpc.net/problem/20209
28283,Gold IV,해킹,600,182,146,29.084%,https://www.acmicpc.net/problem/28283
25515,Gold IV,트리 노드 합의 최댓값,358,188,144,50.350%,https://www.acmicpc.net/problem/25515
20419,Gold III,화살표 미로 (Easy),554,228,141,42.598%,https://www.acmicpc.net/problem/20419
5529,Platinum IV,저택,1131,183,140,18.742%,https://www.acmicpc.net/problem/5529
25512,Silver I,트리를 간단하게 색칠하는 최소 비용,398,180,139,43.168%,https://www.acmicpc.net/problem/25512
26260,Gold V,이가 빠진 이진 트리,271,178,138,62.727%,https://www.acmicpc.net/problem/26260
14611,Platinum IV,월요병,588,176,138,28.631%,https://www.acmicpc.net/problem/14611
31564,Silver I,육각타일미로 탈출기,227,151,137,69.543%,https://www.acmicpc.net/problem/31564
17942,Gold I,알고리즘 공부,467,189,135,38.136%,https://www.acmicpc.net/problem/17942
20532,Platinum IV,정점 간 통신 네트워크,632,172,134,25.524%,https://www.acmicpc.net/problem/20532
10542,Platinum III,마피아 게임,700,171,134,31.235%,https://www.acmicpc.net/problem/10542
28071,Gold III,승형이의 사탕 사기,354,180,133,50.000%,https://www.acmicpc.net/problem/28071
11084,Gold II,나이트의 염탐,462,170,133,35.372%,https://www.acmicpc.net/problem/11084
11668,Platinum IV,파이프 청소,570,153,132,31.280%,https://www.acmicpc.net/problem/11668
1119,Gold II,그래프,666,163,131,24.578%,https://www.acmicpc.net/problem/1119
26076,Platinum V,곰곰이의 식단 관리 2,588,184,130,30.374%,https://www.acmicpc.net/problem/26076
17501,Gold II,수식 트리,371,157,127,49.035%,https://www.acmicpc.net/problem/17501
1795,Gold III,마알,600,153,125,27.293%,https://www.acmicpc.net/problem/1795
24232,Gold I,망가진 나무,389,159,124,47.510%,https://www.acmicpc.net/problem/24232
23749,Gold IV,카드컨트롤,357,143,121,44.322%,https://www.acmicpc.net/problem/23749
27978,Gold III,보물 찾기 2,433,168,120,37.383%,https://www.acmicpc.net/problem/27978
25208,Gold II,새벽의 탐정 게임,539,151,120,30.848%,https://www.acmicpc.net/problem/25208
17209,Gold II,새내기와 헌내기,451,177,120,37.267%,https://www.acmicpc.net/problem/17209
23817,Gold I,포항항,561,150,117,30.000%,https://www.acmicpc.net/problem/23817
12950,Platinum V,팰린드롬 보행,380,150,116,41.135%,https://www.acmicpc.net/problem/12950
3044,Platinum III,자전거 경주 준비하기,1296,148,116,19.205%,https://www.acmicpc.net/problem/3044
31791,Gold III,바이러스 공격,680,151,115,26.376%,https://www.acmicpc.net/problem/31791
16906,Platinum V,욱제어,436,144,115,34.125%,https://www.acmicpc.net/problem/16906
31671,Gold V,특별한 오름 등반,509,138,113,32.102%,https://www.acmicpc.net/problem/31671
19240,Gold IV,장난감 동맹군,476,153,113,32.286%,https://www.acmicpc.net/problem/19240
13502,Gold II,단어퍼즐 2,661,176,113,25.223%,https://www.acmicpc.net/problem/13502
32031,Gold II,석고 모형 만들기,182,134,111,78.169%,https://www.acmicpc.net/problem/32031
4315,Gold I,나무 위의 구슬,296,130,111,44.578%,https://www.acmicpc.net/problem/4315
31477,Gold III,양갈래 구하기,263,124,110,61.798%,https://www.acmicpc.net/problem/31477
18240,Gold II,이진 탐색 트리 복원하기,453,148,110,39.855%,https://www.acmicpc.net/problem/18240
22861,Gold I,폴더 정리 (large),629,200,109,25.057%,https://www.acmicpc.net/problem/22861
1154,Platinum V,팀 편성,534,144,108,31.858%,https://www.acmicpc.net/problem/1154
25638,Platinum V,트리와 경로 개수 쿼리,331,136,107,46.121%,https://www.acmicpc.net/problem/25638
25198,Gold I,곰곰이의 심부름,326,133,107,51.942%,https://www.acmicpc.net/problem/25198
25189,Gold I,시니컬한 개구리,885,148,107,19.490%,https://www.acmicpc.net/problem/25189
14714,Gold IV,홍삼 게임 (Easy),606,139,107,24.429%,https://www.acmicpc.net/problem/14714
1473,Platinum V,미로 탈출,1054,176,107,22.338%,https://www.acmicpc.net/problem/1473
30536,Gold IV,시루의 산책,502,165,103,33.442%,https://www.acmicpc.net/problem/30536
26159,Gold II,트리와 수열,351,150,101,39.608%,https://www.acmicpc.net/problem/26159
25417,Gold IV,고속의 숫자 탐색,371,121,101,35.816%,https://www.acmicpc.net/problem/25417
17260,Gold II,계곡이 넘쳐흘러,600,133,101,25.377%,https://www.acmicpc.net/problem/17260
12912,Gold I,트리 수정,283,125,101,48.792%,https://www.acmicpc.net/problem/12912
17493,Platinum III,동아리 홍보하기,632,138,100,26.810%,https://www.acmicpc.net/problem/17493
27653,Gold II,최소 트리 분할,226,121,99,55.000%,https://www.acmicpc.net/problem/27653
27115,Gold I,통신소,666,143,99,21.290%,https://www.acmicpc.net/problem/27115
18170,Gold III,두 동전 언리미티드,185,111,99,64.286%,https://www.acmicpc.net/problem/18170
1686,Gold IV,복날,394,162,99,39.442%,https://www.acmicpc.net/problem/1686
1580,Gold III,위치 바꾸기,323,135,99,41.597%,https://www.acmicpc.net/problem/1580
27068,Platinum V,이미지 보정 작업,337,138,98,39.676%,https://www.acmicpc.net/problem/27068
31635,Gold III,신기한 미로의 가지,507,108,96,27.042%,https://www.acmicpc.net/problem/31635
31406,Gold II,트리 탐색기 (Easy),247,116,96,49.485%,https://www.acmicpc.net/problem/31406
30466,Platinum III,"우정은 BFS처럼, 사랑은 DFS처럼",198,131,96,67.606%,https://www.acmicpc.net/problem/30466
