문제 번호,문제 티어,문제 이름,전체 제출 케이스,정답 케이스,푼 사람 수,정답 비율,문제 링크
19847,Gold II,여우 신탁,558,185,146,33.333%,https://www.acmicpc.net/problem/19847
1836,Platinum IV,트리의 가짓수 세기,519,201,145,40.390%,https://www.acmicpc.net/problem/1836
30621,Gold III,어? 금지,534,178,144,34.783%,https://www.acmicpc.net/problem/30621
25515,Gold IV,트리 노드 합의 최댓값,358,188,144,50.350%,https://www.acmicpc.net/problem/25515
1646,Gold I,피이보나치 트리,465,171,144,41.499%,https://www.acmicpc.net/problem/1646
1521,Platinum V,랜덤 소트,327,192,144,63.436%,https://www.acmicpc.net/problem/1521
25958,Gold IV,예쁜수,236,171,143,76.882%,https://www.acmicpc.net/problem/25958
18132,Gold III,내 이진트리를 돌려줘!!!,316,165,143,54.789%,https://www.acmicpc.net/problem/18132
16876,Gold II,재미있는 숫자 게임,422,178,143,42.308%,https://www.acmicpc.net/problem/16876
13330,Platinum IV,유사 팰린드롬,756,201,143,31.429%,https://www.acmicpc.net/problem/13330
1623,Gold I,신년 파티,682,182,143,35.661%,https://www.acmicpc.net/problem/1623
11881,Gold III,지우개,557,195,142,38.904%,https://www.acmicpc.net/problem/11881
1588,Gold I,수열,739,170,142,32.494%,https://www.acmicpc.net/problem/1588
10649,Platinum V,프리스비,455,174,141,36.719%,https://www.acmicpc.net/problem/10649
14586,Gold I,도미노 (Small),906,193,140,27.833%,https://www.acmicpc.net/problem/14586
2135,Platinum V,문자열 압축하기,563,186,139,39.489%,https://www.acmicpc.net/problem/2135
22253,Gold I,트리 디자이너 호석,382,181,138,45.395%,https://www.acmicpc.net/problem/22253
20506,Platinum V,Kaisar - 생존,234,159,138,66.667%,https://www.acmicpc.net/problem/20506
15912,Gold III,우주선 만들기,405,180,138,49.819%,https://www.acmicpc.net/problem/15912
12932,Platinum V,노래방,252,151,137,62.273%,https://www.acmicpc.net/problem/12932
2695,Gold II,공,305,176,137,64.929%,https://www.acmicpc.net/problem/2695
5060,Gold II,무글 맵스,687,208,136,27.309%,https://www.acmicpc.net/problem/5060
28071,Gold III,승형이의 사탕 사기,354,180,133,50.000%,https://www.acmicpc.net/problem/28071
11084,Gold II,나이트의 염탐,462,170,133,35.372%,https://www.acmicpc.net/problem/11084
8944,Platinum V,이진 검색 트리 2,300,152,133,54.959%,https://www.acmicpc.net/problem/8944
23353,Gold III,승부 조작,691,175,132,26.559%,https://www.acmicpc.net/problem/23353
5561,Platinum IV,과자의 분할,442,185,132,45.833%,https://www.acmicpc.net/problem/5561
1369,Platinum V,배열값,732,172,132,29.204%,https://www.acmicpc.net/problem/1369
23325,Gold IV,마법천자문,327,167,131,48.881%,https://www.acmicpc.net/problem/23325
20415,Platinum V,MVP 다이아몬드 (Hard),299,155,130,56.277%,https://www.acmicpc.net/problem/20415
11583,Gold II,인경호의 징검다리,563,159,130,33.079%,https://www.acmicpc.net/problem/11583
9327,Gold I,용량 확보,715,201,130,25.391%,https://www.acmicpc.net/problem/9327
5528,Platinum V,달려라 IOI 열차,598,149,130,27.368%,https://www.acmicpc.net/problem/5528
20293,Gold II,연료가 부족해,532,173,129,34.959%,https://www.acmicpc.net/problem/20293
17075,Platinum V,유물 복원,588,166,129,28.228%,https://www.acmicpc.net/problem/17075
1988,Gold IV,낮잠 시간,506,168,129,38.973%,https://www.acmicpc.net/problem/1988
30625,Silver I,댄스타임,402,141,128,40.764%,https://www.acmicpc.net/problem/30625
1691,Gold I,석판,272,163,128,64.179%,https://www.acmicpc.net/problem/1691
1139,Gold I,울타리,572,181,128,44.138%,https://www.acmicpc.net/problem/1139
31413,Gold III,입대,614,156,127,27.253%,https://www.acmicpc.net/problem/31413
25759,Gold IV,들판 건너가기,517,175,127,37.463%,https://www.acmicpc.net/problem/25759
25049,Gold III,뮤직 플레이리스트,446,163,127,35.977%,https://www.acmicpc.net/problem/25049
15574,Gold IV,신호 1,370,144,127,40.968%,https://www.acmicpc.net/problem/15574
11883,Gold III,생일수 I,510,162,127,32.732%,https://www.acmicpc.net/problem/11883
15571,Gold II,블록 3,286,170,126,65.285%,https://www.acmicpc.net/problem/15571
22963,Gold I,3초 정렬,837,149,125,20.938%,https://www.acmicpc.net/problem/22963
25822,Silver I,2000문제 푼 임스,528,184,124,32.292%,https://www.acmicpc.net/problem/25822
24232,Gold I,망가진 나무,389,159,124,47.510%,https://www.acmicpc.net/problem/24232
14550,Gold V,마리오 파티,302,152,124,54.148%,https://www.acmicpc.net/problem/14550
1230,Gold I,문자열 거리,753,163,124,31.877%,https://www.acmicpc.net/problem/1230
26093,Gold III,고양이 목에 리본 달기,367,147,123,43.007%,https://www.acmicpc.net/problem/26093
6101,Platinum III,식당,482,158,121,38.782%,https://www.acmicpc.net/problem/6101
23840,Platinum IV,두 단계 최단 경로 4,755,166,119,20.000%,https://www.acmicpc.net/problem/23840
10777,Platinum III,허니버터칩,512,158,117,29.104%,https://www.acmicpc.net/problem/10777
12950,Platinum V,팰린드롬 보행,380,150,116,41.135%,https://www.acmicpc.net/problem/12950
3044,Platinum III,자전거 경주 준비하기,1296,148,116,19.205%,https://www.acmicpc.net/problem/3044
1555,Platinum V,소수 만들기,920,201,116,21.402%,https://www.acmicpc.net/problem/1555
27925,Gold III,인덕션,326,143,115,52.995%,https://www.acmicpc.net/problem/27925
20951,Gold V,유아와 곰두리차,328,153,115,47.131%,https://www.acmicpc.net/problem/20951
15321,Gold II,이상한 토너먼트,308,130,115,52.273%,https://www.acmicpc.net/problem/15321
1423,Gold II,원숭이 키우기,624,162,115,28.049%,https://www.acmicpc.net/problem/1423
31966,Platinum V,이진 트리,249,132,113,66.864%,https://www.acmicpc.net/problem/31966
31671,Gold V,특별한 오름 등반,509,138,113,32.102%,https://www.acmicpc.net/problem/31671
29793,Gold III,라라와 용맥 변환,527,129,113,26.588%,https://www.acmicpc.net/problem/29793
19553,Platinum IV,피자 배틀,441,164,113,35.873%,https://www.acmicpc.net/problem/19553
15919,Gold III,사자는 여행왕이야!!,403,148,113,36.102%,https://www.acmicpc.net/problem/15919
15570,Gold I,블록 2,319,168,113,53.810%,https://www.acmicpc.net/problem/15570
1751,Platinum III,디버그,474,162,113,33.832%,https://www.acmicpc.net/problem/1751
31929,Gold IV,너 재능 있어,277,124,112,47.059%,https://www.acmicpc.net/problem/31929
30025,Gold III,K의 배수,160,123,112,77.778%,https://www.acmicpc.net/problem/30025
27914,Silver II,인터뷰,300,121,112,45.714%,https://www.acmicpc.net/problem/27914
24888,Gold I,노트 조각,941,144,111,19.440%,https://www.acmicpc.net/problem/24888
4315,Gold I,나무 위의 구슬,296,130,111,44.578%,https://www.acmicpc.net/problem/4315
1155,Platinum IV,변형 하노이,440,170,111,44.400%,https://www.acmicpc.net/problem/1155
31477,Gold III,양갈래 구하기,263,124,110,61.798%,https://www.acmicpc.net/problem/31477
29758,Gold III,제곱근 수열,403,133,110,35.831%,https://www.acmicpc.net/problem/29758
23087,Gold I,최단최단경로,685,149,110,23.061%,https://www.acmicpc.net/problem/23087
29261,Platinum IV,소수 세기,369,153,109,47.598%,https://www.acmicpc.net/problem/29261
23089,Platinum III,사탕나무,376,135,109,38.790%,https://www.acmicpc.net/problem/23089
22861,Gold I,폴더 정리 (large),629,200,109,25.057%,https://www.acmicpc.net/problem/22861
18892,Platinum IV,가장 긴 증가하는 부분 수열 ks,648,171,109,31.686%,https://www.acmicpc.net/problem/18892
18118,Platinum IV,7-세그먼트 디스플레이,620,153,109,23.491%,https://www.acmicpc.net/problem/18118
16399,Gold I,드라이브,460,140,109,29.459%,https://www.acmicpc.net/problem/16399
16494,Gold V,가장 큰 값,444,141,108,31.953%,https://www.acmicpc.net/problem/16494
3996,Gold IV,위대한 사기꾼,511,128,108,32.143%,https://www.acmicpc.net/problem/3996
25638,Platinum V,트리와 경로 개수 쿼리,331,136,107,46.121%,https://www.acmicpc.net/problem/25638
6506,Gold V,엘 도라도,272,122,107,47.556%,https://www.acmicpc.net/problem/6506
3429,Platinum IV,방어선,609,153,107,29.558%,https://www.acmicpc.net/problem/3429
3405,Platinum V,파산하는 왕국,650,177,107,27.089%,https://www.acmicpc.net/problem/3405
27519,Gold II,소수의 합,305,158,106,51.208%,https://www.acmicpc.net/problem/27519
20120,Gold III,호반우와 리듬게임,750,134,106,18.182%,https://www.acmicpc.net/problem/20120
2296,Gold IV,건물짓기,356,144,105,43.568%,https://www.acmicpc.net/problem/2296
1121,Platinum III,도형,685,161,105,23.543%,https://www.acmicpc.net/problem/1121
2392,Platinum III,다각형의 분할,437,169,104,34.098%,https://www.acmicpc.net/problem/2392
1462,Platinum IV,퀴즈쇼,430,154,104,31.707%,https://www.acmicpc.net/problem/1462
25188,Gold III,"1, 3, 모 나누기",174,121,103,72.535%,https://www.acmicpc.net/problem/25188
23974,Gold III,짝수 게임,485,130,103,28.611%,https://www.acmicpc.net/problem/23974
