문제 번호,문제 티어,문제 이름,전체 제출 케이스,정답 케이스,푼 사람 수,정답 비율,문제 링크
29714,Silver II,브실이의 구슬 아이스크림,256,124,114,49.138%,https://www.acmicpc.net/problem/29714
12731,Gold V,열차 시간표(Small),320,131,114,45.783%,https://www.acmicpc.net/problem/12731
28300,Platinum III,응원단,253,125,113,63.842%,https://www.acmicpc.net/problem/28300
24884,Gold V,장작 넣기,832,147,113,19.024%,https://www.acmicpc.net/problem/24884
31883,Silver III,FA수의 진,155,134,112,87.500%,https://www.acmicpc.net/problem/31883
22861,Gold I,폴더 정리 (large),629,200,109,25.057%,https://www.acmicpc.net/problem/22861
22238,Gold IV,가희와 btd5,1161,169,108,12.706%,https://www.acmicpc.net/problem/22238
32218,Silver IV,반려동물 준세,182,118,106,68.387%,https://www.acmicpc.net/problem/32218
2932,Gold IV,표 회전,417,137,105,36.585%,https://www.acmicpc.net/problem/2932
27376,Silver IV,참살이길,488,138,104,32.000%,https://www.acmicpc.net/problem/27376
15804,Gold II,저거 못 타면 지각이야!!,356,126,104,36.620%,https://www.acmicpc.net/problem/15804
4587,Silver I,이집트 분수,511,140,103,37.591%,https://www.acmicpc.net/problem/4587
