문제 번호,문제 티어,문제 이름,전체 제출 케이스,정답 케이스,푼 사람 수,정답 비율,문제 링크
31562,Bronze I,전주 듣고 노래 맞히기,848,581,490,71.533%,https://www.acmicpc.net/problem/31562
13168,Gold III,내일로 여행,2511,646,489,26.972%,https://www.acmicpc.net/problem/13168
2233,Gold II,사과나무,1899,655,488,33.748%,https://www.acmicpc.net/problem/2233
5107,Silver I,마니또,1147,611,478,54.504%,https://www.acmicpc.net/problem/5107
11873,Platinum III,최대 직사각형,1549,664,476,47.984%,https://www.acmicpc.net/problem/11873
29197,Silver I,아침 태권도,1799,555,474,34.751%,https://www.acmicpc.net/problem/29197
17178,Gold V,줄서기,1135,564,473,49.529%,https://www.acmicpc.net/problem/17178
20923,Silver I,숫자 할리갈리 게임,2719,690,469,24.364%,https://www.acmicpc.net/problem/20923
26042,Silver V,식당 입구 대기 줄,1684,545,466,32.429%,https://www.acmicpc.net/problem/26042
1989,Platinum V,부분배열 고르기 2,1521,532,465,37.530%,https://www.acmicpc.net/problem/1989
23057,Silver II,도전 숫자왕,1176,557,463,49.892%,https://www.acmicpc.net/problem/23057
19644,Gold III,좀비 떼가 기관총 진지에도 오다니,2918,675,463,22.774%,https://www.acmicpc.net/problem/19644
28707,Gold I,배열 정렬,1169,567,457,48.309%,https://www.acmicpc.net/problem/28707
29701,Bronze II,모스 부호,803,504,456,63.776%,https://www.acmicpc.net/problem/29701
23309,Gold IV,철도 공사,3502,701,453,22.001%,https://www.acmicpc.net/problem/23309
1394,Gold V,암호,2719,613,448,25.070%,https://www.acmicpc.net/problem/1394
14670,Silver IV,병약한 영정,1717,522,447,32.843%,https://www.acmicpc.net/problem/14670
18437,Platinum III,회사 문화 5,1413,571,444,39.327%,https://www.acmicpc.net/problem/18437
17469,Platinum III,트리의 색깔과 쿼리,1459,614,441,40.608%,https://www.acmicpc.net/problem/17469
5012,Platinum IV,불만 정렬,1211,549,440,46.610%,https://www.acmicpc.net/problem/5012
17479,Silver III,정식당,2197,550,436,25.144%,https://www.acmicpc.net/problem/17479
15972,Platinum III,물탱크,2217,676,435,36.190%,https://www.acmicpc.net/problem/15972
5446,Platinum III,용량 부족,1671,629,430,36.410%,https://www.acmicpc.net/problem/5446
5021,Gold IV,왕위 계승,1599,553,427,37.621%,https://www.acmicpc.net/problem/5021
19640,Gold IV,화장실의 규칙,1452,524,424,36.678%,https://www.acmicpc.net/problem/19640
15659,Gold IV,연산자 끼워넣기 (3),975,532,415,57.084%,https://www.acmicpc.net/problem/15659
1184,Gold I,귀농,1196,557,407,47.602%,https://www.acmicpc.net/problem/1184
15789,Gold IV,CTP 왕국은 한솔 왕국을 이길 수 있을까?,1192,497,402,42.721%,https://www.acmicpc.net/problem/15789
28446,Silver IV,볼링공 찾아주기,840,474,401,58.626%,https://www.acmicpc.net/problem/28446
21942,Gold II,부품 대여장,2105,568,399,24.389%,https://www.acmicpc.net/problem/21942
22860,Gold III,폴더 정리 (small),1361,551,397,38.357%,https://www.acmicpc.net/problem/22860
3954,Gold I,Brainf**k 인터프리터,7997,625,392,11.897%,https://www.acmicpc.net/problem/3954
23254,Gold V,나는 기말고사형 인간이야,1006,485,389,49.744%,https://www.acmicpc.net/problem/23254
17490,Gold III,일감호에 다리 놓기,2637,539,388,20.605%,https://www.acmicpc.net/problem/17490
17409,Platinum IV,증가 수열의 개수,1068,490,387,47.955%,https://www.acmicpc.net/problem/17409
19591,Gold III,독특한 계산기,2048,533,386,26.438%,https://www.acmicpc.net/problem/19591
21773,Gold V,가희와 프로세스 1,1138,468,382,41.567%,https://www.acmicpc.net/problem/21773
24524,Gold V,아름다운 문자열,1168,474,379,43.364%,https://www.acmicpc.net/problem/24524
1539,Platinum V,이진 검색 트리,2053,503,374,34.662%,https://www.acmicpc.net/problem/1539
29160,Silver II,나의 FIFA 팀 가치는?,1483,450,373,33.097%,https://www.acmicpc.net/problem/29160
11531,Bronze II,ACM 대회 채점,541,424,373,78.197%,https://www.acmicpc.net/problem/11531
12016,Platinum III,라운드 로빈 스케줄러,1196,500,370,48.877%,https://www.acmicpc.net/problem/12016
1294,Platinum III,문자열 장식,2232,627,365,23.338%,https://www.acmicpc.net/problem/1294
13504,Platinum III,XOR 합,1246,508,361,43.705%,https://www.acmicpc.net/problem/13504
14911,Silver IV,궁합 쌍 찾기,1452,429,359,30.842%,https://www.acmicpc.net/problem/14911
29813,Silver III,최애의 팀원,575,399,350,74.153%,https://www.acmicpc.net/problem/29813
13303,Platinum III,장애물 경기,1371,438,343,36.181%,https://www.acmicpc.net/problem/13303
3018,Silver III,캠프파이어,974,393,343,44.603%,https://www.acmicpc.net/problem/3018
4921,Silver IV,나무 블록,1111,427,342,40.047%,https://www.acmicpc.net/problem/4921
23059,Gold II,리그 오브 레게노,1385,493,339,34.451%,https://www.acmicpc.net/problem/23059
12963,Platinum III,달리기,787,422,339,53.218%,https://www.acmicpc.net/problem/12963
29723,Silver V,브실이의 입시전략,719,392,337,55.065%,https://www.acmicpc.net/problem/29723
5588,Gold V,별자리 찾기,628,418,337,71.702%,https://www.acmicpc.net/problem/5588
17250,Gold IV,은하철도,786,427,336,55.537%,https://www.acmicpc.net/problem/17250
5875,Gold II,오타,1352,426,334,36.703%,https://www.acmicpc.net/problem/5875
20157,Gold V,화살을 쏘자!,1176,417,333,33.200%,https://www.acmicpc.net/problem/20157
1108,Platinum III,검색 엔진,2072,436,330,20.599%,https://www.acmicpc.net/problem/1108
12895,Platinum III,화려한 마을,1439,412,328,27.311%,https://www.acmicpc.net/problem/12895
3025,Platinum IV,돌 던지기,4754,554,326,17.322%,https://www.acmicpc.net/problem/3025
2983,Platinum IV,개구리 공주,2249,494,323,29.390%,https://www.acmicpc.net/problem/2983
22254,Gold III,공정 컨설턴트 호석,1188,431,320,34.409%,https://www.acmicpc.net/problem/22254
3080,Platinum III,아름다운 이름,2794,545,320,17.410%,https://www.acmicpc.net/problem/3080
15708,Platinum V,미네크래프트,1454,426,315,28.793%,https://www.acmicpc.net/problem/15708
2716,Silver II,원숭이 매달기,1096,386,314,42.091%,https://www.acmicpc.net/problem/2716
24542,Silver I,튜터-튜티 관계의 수,853,360,308,42.778%,https://www.acmicpc.net/problem/24542
22343,Gold II,괄호의 값 비교,2135,544,306,24.171%,https://www.acmicpc.net/problem/22343
15500,Silver II,이상한 하노이 탑,846,409,306,49.435%,https://www.acmicpc.net/problem/15500
14622,Gold IV,소수 게임,2280,418,304,18.009%,https://www.acmicpc.net/problem/14622
13415,Gold I,정렬 게임,2516,401,304,27.248%,https://www.acmicpc.net/problem/13415
20530,Gold I,양분,1440,402,303,29.219%,https://www.acmicpc.net/problem/20530
27440,Gold IV,1로 만들기 3,1430,362,298,33.001%,https://www.acmicpc.net/problem/27440
20311,Gold V,화학 실험,1166,360,298,34.096%,https://www.acmicpc.net/problem/20311
1060,Gold I,좋은 수,1762,345,298,23.502%,https://www.acmicpc.net/problem/1060
19566,Gold II,수열의 구간 평균,807,403,297,48.768%,https://www.acmicpc.net/problem/19566
25593,Bronze I,근무 지옥에 빠진 푸앙이 (Small),778,350,296,47.500%,https://www.acmicpc.net/problem/25593
3988,Platinum IV,수 고르기,1024,400,296,42.775%,https://www.acmicpc.net/problem/3988
2287,Gold I,모노디지털 표현,1440,513,296,33.446%,https://www.acmicpc.net/problem/2287
25187,Gold IV,고인물이 싫어요,893,349,293,42.774%,https://www.acmicpc.net/problem/25187
25332,Gold III,수들의 합 8,766,358,288,48.980%,https://www.acmicpc.net/problem/25332
1432,Platinum IV,그래프 수정,1410,361,288,27.042%,https://www.acmicpc.net/problem/1432
22234,Gold V,가희와 은행,1104,366,286,32.135%,https://www.acmicpc.net/problem/22234
30892,Silver I,상어 키우기,1237,366,285,32.534%,https://www.acmicpc.net/problem/30892
30024,Gold IV,옥수수밭,830,343,285,42.665%,https://www.acmicpc.net/problem/30024
14463,Platinum IV,소가 길을 건너간 이유 9,635,344,285,57.576%,https://www.acmicpc.net/problem/14463
12757,Gold III,전설의 JBNU,1446,415,285,29.141%,https://www.acmicpc.net/problem/12757
15595,Silver III,정답 비율 계산하기,1077,387,282,42.342%,https://www.acmicpc.net/problem/15595
16402,Gold II,제국,1216,418,279,31.313%,https://www.acmicpc.net/problem/16402
28107,Silver I,회전초밥,929,353,276,40.116%,https://www.acmicpc.net/problem/28107
2094,Platinum III,강수량,2698,469,276,17.957%,https://www.acmicpc.net/problem/2094
22232,Silver III,가희와 파일 탐색기,1118,375,274,33.293%,https://www.acmicpc.net/problem/22232
13146,Gold I,같은 수로 만들기 2,851,378,273,45.274%,https://www.acmicpc.net/problem/13146
31423,Gold V,신촌 통폐합 계획,1600,365,271,24.261%,https://www.acmicpc.net/problem/31423
23324,Gold IV,어려운 모든 정점 쌍 최단 거리,743,339,271,47.965%,https://www.acmicpc.net/problem/23324
5000,Platinum III,빵 정렬,821,380,270,58.065%,https://www.acmicpc.net/problem/5000
1960,Gold II,행렬만들기,1266,359,268,30.180%,https://www.acmicpc.net/problem/1960
17481,Platinum IV,최애 정하기,520,319,266,62.441%,https://www.acmicpc.net/problem/17481
16909,Platinum III,카드 구매하기 3,880,368,266,46.749%,https://www.acmicpc.net/problem/16909
13915,Silver III,현수의 열기구 교실,629,321,266,53.307%,https://www.acmicpc.net/problem/13915
23300,Gold V,웹 브라우저 2,904,317,262,35.262%,https://www.acmicpc.net/problem/23300
3770,Platinum V,대한민국,800,316,258,39.210%,https://www.acmicpc.net/problem/3770
2065,Gold II,나룻배,1576,335,258,22.651%,https://www.acmicpc.net/problem/2065
27896,Gold V,특별한 서빙,850,291,256,37.926%,https://www.acmicpc.net/problem/27896
25584,Silver V,근무 지옥에 빠진 푸앙이 (Large),513,304,256,61.538%,https://www.acmicpc.net/problem/25584
16166,Gold IV,서울의 지하철,964,322,256,36.158%,https://www.acmicpc.net/problem/16166
31908,Silver V,커플링 매치,498,278,254,59.346%,https://www.acmicpc.net/problem/31908
26267,Silver III,은?행 털!자 1,570,277,252,50.400%,https://www.acmicpc.net/problem/26267
2843,Platinum III,마블,1234,356,251,30.535%,https://www.acmicpc.net/problem/2843
17400,Platinum V,깃발춤,570,286,248,50.509%,https://www.acmicpc.net/problem/17400
25601,Silver I,자바의 형변환,642,337,247,51.033%,https://www.acmicpc.net/problem/25601
25393,Gold V,교집합 만들기,964,350,247,43.640%,https://www.acmicpc.net/problem/25393
26596,Silver IV,황금 칵테일,673,278,243,44.424%,https://www.acmicpc.net/problem/26596
19700,Gold I,수업,877,308,241,34.978%,https://www.acmicpc.net/problem/19700
23294,Gold IV,웹 브라우저 1,1177,313,239,28.691%,https://www.acmicpc.net/problem/23294
20531,Platinum V,인간관계,770,297,238,37.014%,https://www.acmicpc.net/problem/20531
32172,Silver V,현권이와 신기한 수열,478,322,237,68.103%,https://www.acmicpc.net/problem/32172
17407,Platinum III,괄호 문자열과 쿼리,667,287,236,42.068%,https://www.acmicpc.net/problem/17407
31860,Silver II,열심히 일하는 중,583,297,232,59.184%,https://www.acmicpc.net/problem/31860
2171,Gold V,직사각형의 개수,761,340,232,43.774%,https://www.acmicpc.net/problem/2171
16209,Gold III,수열 섞기,1029,272,229,30.211%,https://www.acmicpc.net/problem/16209
5896,Platinum III,효율적으로 소 사기,1420,321,229,25.082%,https://www.acmicpc.net/problem/5896
3430,Gold I,용이 산다,1418,354,229,28.202%,https://www.acmicpc.net/problem/3430
20943,Gold IV,카카오톡,1438,329,228,26.887%,https://www.acmicpc.net/problem/20943
13555,Platinum IV,증가하는 부분 수열,902,327,228,41.606%,https://www.acmicpc.net/problem/13555
3895,Platinum V,그리고 하나가 남았다,599,273,228,56.858%,https://www.acmicpc.net/problem/3895
28305,Gold I,세미나 배정,659,275,226,42.322%,https://www.acmicpc.net/problem/28305
17365,Platinum III,별다줄,980,293,224,36.129%,https://www.acmicpc.net/problem/17365
15823,Gold II,카드 팩 구매하기,1087,296,223,27.063%,https://www.acmicpc.net/problem/15823
28078,Gold V,중력 큐,1036,286,222,28.982%,https://www.acmicpc.net/problem/28078
29754,Silver I,"세상에는 많은 유튜버가 있고, 그중에서 버츄얼 유튜버도 존재한다",1025,257,217,32.148%,https://www.acmicpc.net/problem/29754
29721,Silver IV,변형 체스 놀이 : 다바바(Dabbaba),501,281,217,55.357%,https://www.acmicpc.net/problem/29721
23040,Gold III,누텔라 트리 (Easy),889,252,217,31.449%,https://www.acmicpc.net/problem/23040
27945,Gold III,슬슬 가지를 먹지 않으면 죽는다,540,283,216,50.824%,https://www.acmicpc.net/problem/27945
31001,Silver I,주식 시뮬레이션,1335,261,215,22.074%,https://www.acmicpc.net/problem/31001
1810,Gold II,징검다리 달리기 2,1851,411,211,19.429%,https://www.acmicpc.net/problem/1810
25406,Platinum IV,식사 계획 세우기,862,261,210,35.775%,https://www.acmicpc.net/problem/25406
23883,Gold IV,알고리즘 수업 - 선택 정렬 3,1232,277,206,28.297%,https://www.acmicpc.net/problem/23883
25957,Silver II,단어 우월 효과 (캠브릿지 대학의 연구결과),1112,261,205,27.261%,https://www.acmicpc.net/problem/25957
1897,Gold V,토달기,987,278,205,28.671%,https://www.acmicpc.net/problem/1897
17132,Platinum V,두더지가 정보섬에 올라온 이유,484,247,204,52.442%,https://www.acmicpc.net/problem/17132
25758,Silver I,유전자 조합,1045,241,203,29.293%,https://www.acmicpc.net/problem/25758
19580,Platinum V,마스크가 필요해,1371,273,203,22.308%,https://www.acmicpc.net/problem/19580
3172,Platinum IV,현주와 윤주의 재미있는 단어 게임,824,258,202,41.478%,https://www.acmicpc.net/problem/3172
4848,Silver II,집합 숫자 표기법,394,279,201,70.775%,https://www.acmicpc.net/problem/4848
20052,Platinum IV,괄호 문자열 ?,569,240,200,46.083%,https://www.acmicpc.net/problem/20052
2276,Platinum IV,물 채우기,494,264,200,55.866%,https://www.acmicpc.net/problem/2276
15648,Platinum IV,추출하는 폴도 바리스타입니다,603,282,198,48.411%,https://www.acmicpc.net/problem/15648
14577,Platinum III,일기예보,1124,311,196,22.529%,https://www.acmicpc.net/problem/14577
31869,Silver III,선배님 밥 사주세요!,806,227,195,33.505%,https://www.acmicpc.net/problem/31869
26043,Silver IV,식당 메뉴,848,260,195,29.590%,https://www.acmicpc.net/problem/26043
25328,Silver III,문자열 집합 조합하기,555,248,186,43.972%,https://www.acmicpc.net/problem/25328
5817,Platinum IV,고통받는 난쟁이들,560,219,185,43.224%,https://www.acmicpc.net/problem/5817
30408,Gold V,춘배가 선물하는 특별한 하트,630,222,183,38.365%,https://www.acmicpc.net/problem/30408
28277,Gold I,뭉쳐야 산다,484,266,183,59.032%,https://www.acmicpc.net/problem/28277
9464,Gold III,직사각형 집합,845,268,183,32.389%,https://www.acmicpc.net/problem/9464
22899,Gold II,오렌지컵 출제하기,844,220,182,31.597%,https://www.acmicpc.net/problem/22899
24393,Silver III,조커 찾기,481,218,181,50.418%,https://www.acmicpc.net/problem/24393
18407,Platinum III,가로 블록 쌓기,619,244,181,38.186%,https://www.acmicpc.net/problem/18407
1797,Gold II,균형잡힌 줄서기,620,221,181,41.514%,https://www.acmicpc.net/problem/1797
1999,Gold III,최대최소,571,229,179,45.780%,https://www.acmicpc.net/problem/1999
21279,Platinum V,광부 호석,986,352,177,24.082%,https://www.acmicpc.net/problem/21279
11666,Gold III,워크스테이션 배정,541,218,177,41.844%,https://www.acmicpc.net/problem/11666
32034,Platinum V,동전 쌍 뒤집기,641,230,176,44.444%,https://www.acmicpc.net/problem/32034
2371,Silver III,파일 구별하기,540,212,172,44.675%,https://www.acmicpc.net/problem/2371
28296,Platinum III,물류창고,514,217,171,53.943%,https://www.acmicpc.net/problem/28296
25329,Silver IV,학생별 통화 요금 계산,387,197,171,58.163%,https://www.acmicpc.net/problem/25329
9318,Platinum IV,위성 사진,726,266,171,37.418%,https://www.acmicpc.net/problem/9318
3089,Gold III,네잎 클로버를 찾아서,432,209,170,54.839%,https://www.acmicpc.net/problem/3089
23350,Silver I,K 물류창고,382,199,169,55.960%,https://www.acmicpc.net/problem/23350
3366,Gold I,수열 줄이기,660,226,169,34.350%,https://www.acmicpc.net/problem/3366
23884,Gold IV,알고리즘 수업 - 선택 정렬 4,424,205,168,60.215%,https://www.acmicpc.net/problem/23884
20666,Gold III,인물이와 정수,762,213,166,28.041%,https://www.acmicpc.net/problem/20666
25603,Gold V,짱해커 이동식,476,199,165,48.246%,https://www.acmicpc.net/problem/25603
29728,Silver II,실버와 소수는 둘다 S로 시작한다,560,195,164,34.454%,https://www.acmicpc.net/problem/29728
22876,Platinum IV,츠바메가에시,516,215,164,39.806%,https://www.acmicpc.net/problem/22876
4442,Platinum V,빌보의 생일,461,197,164,54.485%,https://www.acmicpc.net/problem/4442
32143,Gold III,카드 게임 (Hard),622,187,163,34.534%,https://www.acmicpc.net/problem/32143
31003,Gold I,언젠가 정렬이 될 수 있으면 좋겠네.,547,189,162,42.971%,https://www.acmicpc.net/problem/31003
30108,Gold IV,교육적인 트리 문제,348,220,162,62.308%,https://www.acmicpc.net/problem/30108
27892,Gold V,특별한 큰 분수,513,187,162,44.751%,https://www.acmicpc.net/problem/27892
23293,Silver I,아주 서바이벌,860,196,161,24.394%,https://www.acmicpc.net/problem/23293
23349,Silver I,졸업 사진,499,202,160,44.077%,https://www.acmicpc.net/problem/23349
14459,Platinum IV,소가 길을 건너간 이유 11,326,196,160,63.745%,https://www.acmicpc.net/problem/14459
22954,Gold I,그래프 트리 분할,1001,207,158,19.750%,https://www.acmicpc.net/problem/22954
1273,Platinum III,샷,844,223,158,28.991%,https://www.acmicpc.net/problem/1273
30646,Gold V,최대 합 순서쌍의 개수,300,184,156,67.532%,https://www.acmicpc.net/problem/30646
14402,Silver IV,야근,423,190,156,51.485%,https://www.acmicpc.net/problem/14402
30105,Gold V,아즈버의 이빨 자국,630,239,155,36.385%,https://www.acmicpc.net/problem/30105
28118,Gold IV,안전한 건설 계획,264,178,153,68.919%,https://www.acmicpc.net/problem/28118
14458,Platinum III,소가 길을 건너간 이유 10,521,177,152,34.004%,https://www.acmicpc.net/problem/14458
3865,Gold IV,학회원,598,204,152,34.703%,https://www.acmicpc.net/problem/3865
23284,Gold V,모든 스택 수열,502,218,151,55.720%,https://www.acmicpc.net/problem/23284
15816,Platinum IV,퀘스트 중인 모험가,1002,259,151,21.852%,https://www.acmicpc.net/problem/15816
4881,Silver III,자리수의 제곱,558,201,151,35.280%,https://www.acmicpc.net/problem/4881
30014,Gold II,준영이의 사랑,419,178,150,44.379%,https://www.acmicpc.net/problem/30014
24431,Silver IV,유사 라임 게임,300,208,149,73.762%,https://www.acmicpc.net/problem/24431
20295,Platinum III,사탕 배달,608,196,149,31.501%,https://www.acmicpc.net/problem/20295
32072,Platinum IV,트리 뽑아내기,313,193,148,66.667%,https://www.acmicpc.net/problem/32072
25587,Gold III,배수로,416,169,148,45.122%,https://www.acmicpc.net/problem/25587
11101,Silver III,꿍의 여친 만들기,207,170,148,81.319%,https://www.acmicpc.net/problem/11101
25956,Silver I,목차 세기,622,175,147,34.588%,https://www.acmicpc.net/problem/25956
20209,Gold III,스트레이트 스위치 게임,605,241,147,32.886%,https://www.acmicpc.net/problem/20209
20541,Platinum V,앨범정리,950,215,145,22.446%,https://www.acmicpc.net/problem/20541
32205,Silver IV,네모의 꿈,279,191,143,71.500%,https://www.acmicpc.net/problem/32205
14411,Gold IV,합집합,377,190,143,58.130%,https://www.acmicpc.net/problem/14411
29618,Gold III,미술 시간,563,170,137,35.128%,https://www.acmicpc.net/problem/29618
15502,Gold II,K-균등 문자열,383,169,137,45.973%,https://www.acmicpc.net/problem/15502
31824,Silver III,근로장학생,375,162,136,56.904%,https://www.acmicpc.net/problem/31824
28251,Gold III,나도리합,300,151,136,51.515%,https://www.acmicpc.net/problem/28251
30047,Silver I,함수 문자열,470,162,135,39.589%,https://www.acmicpc.net/problem/30047
26086,Gold III,어려운 스케줄링,780,173,135,24.368%,https://www.acmicpc.net/problem/26086
20930,Platinum V,우주 정거장,440,167,135,38.905%,https://www.acmicpc.net/problem/20930
17942,Gold I,알고리즘 공부,467,189,135,38.136%,https://www.acmicpc.net/problem/17942
26601,Platinum V,가장 작은 수,439,201,134,40.854%,https://www.acmicpc.net/problem/26601
20136,Platinum IV,멀티탭 스케줄링 2,603,185,134,29.712%,https://www.acmicpc.net/problem/20136
17162,Gold IV,가희의 수열놀이 (Small),622,170,133,28.000%,https://www.acmicpc.net/problem/17162
6566,Silver I,애너그램 그룹,1042,224,133,17.051%,https://www.acmicpc.net/problem/6566
25172,Platinum IV,꼼꼼한 쿠기의 졸업여행,242,155,132,65.672%,https://www.acmicpc.net/problem/25172
22867,Gold V,종점,358,203,131,52.400%,https://www.acmicpc.net/problem/22867
3045,Platinum III,이중 연결 리스트,1057,173,130,29.545%,https://www.acmicpc.net/problem/3045
1905,Gold III,상자 쌓기,897,199,130,21.667%,https://www.acmicpc.net/problem/1905
25327,Silver III,다중 항목 선호도 조사 (Large),427,173,129,40.625%,https://www.acmicpc.net/problem/25327
21775,Gold IV,가희와 자원 놀이,397,184,128,44.138%,https://www.acmicpc.net/problem/21775
17306,Platinum III,전쟁 중의 삶,691,197,128,24.951%,https://www.acmicpc.net/problem/17306
25549,Platinum III,트리의 MEX,366,165,127,44.876%,https://www.acmicpc.net/problem/25549
25200,Platinum V,곰곰이와 자판기,415,170,127,40.705%,https://www.acmicpc.net/problem/25200
22959,Platinum IV,신촌 수열과 쿼리,530,181,127,31.592%,https://www.acmicpc.net/problem/22959
17430,Gold V,가로등,476,194,127,42.905%,https://www.acmicpc.net/problem/17430
28132,Gold I,기벡을 안배운다고?,607,205,126,27.511%,https://www.acmicpc.net/problem/28132
1889,Gold IV,선물 교환,739,187,126,25.251%,https://www.acmicpc.net/problem/1889
30470,Gold V,호반우가 학교에 지각한 이유 3,598,149,125,28.281%,https://www.acmicpc.net/problem/30470
6051,Gold II,시간 여행,810,164,125,37.313%,https://www.acmicpc.net/problem/6051
3691,Gold III,컴퓨터 조립,526,170,125,32.300%,https://www.acmicpc.net/problem/3691
3136,Platinum IV,평면도,489,176,124,37.690%,https://www.acmicpc.net/problem/3136
22863,Gold II,원상 복구 (large),705,208,121,25.636%,https://www.acmicpc.net/problem/22863
12867,Silver II,N차원 여행,366,142,120,43.321%,https://www.acmicpc.net/problem/12867
3008,Platinum V,직각 삼각형의 개수,728,195,120,29.412%,https://www.acmicpc.net/problem/3008
23090,Gold I,난민,492,168,119,34.097%,https://www.acmicpc.net/problem/23090
23900,Gold III,알고리즘 수업 - 선택 정렬 6,612,161,118,44.030%,https://www.acmicpc.net/problem/23900
28099,Gold III,이상한 배열,636,166,117,29.771%,https://www.acmicpc.net/problem/28099
26087,Platinum V,피보나치와 마지막 수열과 쿼리,595,184,117,29.545%,https://www.acmicpc.net/problem/26087
16221,Platinum IV,모독,347,135,117,50.000%,https://www.acmicpc.net/problem/16221
15703,Gold IV,주사위 쌓기,383,145,117,43.173%,https://www.acmicpc.net/problem/15703
9623,Platinum IV,부분 수열의 길이,979,165,117,25.602%,https://www.acmicpc.net/problem/9623
18859,Platinum IV,부모님께 큰절 하고,806,135,116,19.496%,https://www.acmicpc.net/problem/18859
31222,Platinum V,수열과 어렵지 않은 쿼리,177,124,115,72.785%,https://www.acmicpc.net/problem/31222
20131,Platinum V,트리 만들기,175,138,115,80.420%,https://www.acmicpc.net/problem/20131
16906,Platinum V,욱제어,436,144,115,34.125%,https://www.acmicpc.net/problem/16906
10888,Gold II,두 섬간의 이동,358,131,115,40.925%,https://www.acmicpc.net/problem/10888
29714,Silver II,브실이의 구슬 아이스크림,256,124,114,49.138%,https://www.acmicpc.net/problem/29714
23578,Platinum V,비 오는 날,500,144,114,28.429%,https://www.acmicpc.net/problem/23578
12731,Gold V,열차 시간표(Small),320,131,114,45.783%,https://www.acmicpc.net/problem/12731
13502,Gold II,단어퍼즐 2,661,176,113,25.223%,https://www.acmicpc.net/problem/13502
32031,Gold II,석고 모형 만들기,182,134,111,78.169%,https://www.acmicpc.net/problem/32031
25428,Platinum V,분필 도둑,300,140,110,58.201%,https://www.acmicpc.net/problem/25428
20156,Platinum IV,기왕 이렇게 된 거 암기왕이 되어라,546,129,110,22.965%,https://www.acmicpc.net/problem/20156
22861,Gold I,폴더 정리 (large),629,200,109,25.057%,https://www.acmicpc.net/problem/22861
23760,Platinum V,까다로운 아이들과 선물 상자,338,140,108,40.602%,https://www.acmicpc.net/problem/23760
32125,Platinum V,일꾼 고용,268,128,107,48.416%,https://www.acmicpc.net/problem/32125
27232,Gold I,청소,458,123,107,56.021%,https://www.acmicpc.net/problem/27232
17076,Platinum III,망가진 데이터,266,120,107,52.970%,https://www.acmicpc.net/problem/17076
3429,Platinum IV,방어선,609,153,107,29.558%,https://www.acmicpc.net/problem/3429
28137,Gold IV,뭐라고? 안들려,278,145,106,50.962%,https://www.acmicpc.net/problem/28137
11917,Gold III,이상한 수열,452,126,106,28.042%,https://www.acmicpc.net/problem/11917
20956,Gold IV,아이스크림 도둑 지호,300,131,105,49.528%,https://www.acmicpc.net/problem/20956
32028,Gold I,이진 검색 트리 복원하기,289,114,104,47.273%,https://www.acmicpc.net/problem/32028
15804,Gold II,저거 못 타면 지각이야!!,356,126,104,36.620%,https://www.acmicpc.net/problem/15804
5461,Platinum IV,고용,595,129,104,20.594%,https://www.acmicpc.net/problem/5461
25240,Gold III,가희와 파일 탐색기 2,722,180,103,23.843%,https://www.acmicpc.net/problem/25240
15646,Platinum IV,농부 후안은 바리스타입니다,538,128,102,33.117%,https://www.acmicpc.net/problem/15646
2835,Gold III,인기도 조사,502,126,102,27.179%,https://www.acmicpc.net/problem/2835
2350,Gold II,대운하,276,141,102,55.135%,https://www.acmicpc.net/problem/2350
31719,Gold IV,UDP 스택,452,119,101,28.693%,https://www.acmicpc.net/problem/31719
6523,Gold II,요세푸스 한 번 더!,378,164,101,41.057%,https://www.acmicpc.net/problem/6523
32201,Silver III,눈사람,156,112,99,72.263%,https://www.acmicpc.net/problem/32201
17082,Platinum V,쿼리와 쿼리,479,120,98,26.273%,https://www.acmicpc.net/problem/17082
4373,Gold I,수집합,672,137,98,20.123%,https://www.acmicpc.net/problem/4373
14632,Platinum IV,고급 작품,531,194,97,35.145%,https://www.acmicpc.net/problem/14632
12741,Platinum IV,쓰담쓰담,406,116,97,38.039%,https://www.acmicpc.net/problem/12741
21396,Silver II,이진수 더하기,441,124,96,32.000%,https://www.acmicpc.net/problem/21396
20292,Gold III,컨설팅,328,120,96,38.400%,https://www.acmicpc.net/problem/20292
31858,Gold III,간단한 순열 문제,200,110,95,62.500%,https://www.acmicpc.net/problem/31858
25502,Gold IV,등차수열? 등비수열?,680,140,95,26.158%,https://www.acmicpc.net/problem/25502
15491,Platinum III,도시 정비,427,148,95,33.569%,https://www.acmicpc.net/problem/15491
12732,Gold V,열차 시간표(Large),235,103,95,53.977%,https://www.acmicpc.net/problem/12732
22956,Gold I,소나기,289,119,94,39.662%,https://www.acmicpc.net/problem/22956
