문제 번호,문제 티어,문제 이름,전체 제출 케이스,정답 케이스,푼 사람 수,정답 비율,문제 링크
4587,Silver I,이집트 분수,511,140,103,37.591%,https://www.acmicpc.net/problem/4587
2859,Silver III,별 관찰,556,126,101,27.005%,https://www.acmicpc.net/problem/2859
9272,Silver II,상근이의 아이디어,145,119,100,81.967%,https://www.acmicpc.net/problem/9272
24518,Platinum V,잘 알려진 합 구하기,447,124,99,34.615%,https://www.acmicpc.net/problem/24518
9363,Gold III,큰 나눗셈,442,141,98,30.341%,https://www.acmicpc.net/problem/9363
30390,Gold III,우주왕자 사교파티,339,116,97,38.492%,https://www.acmicpc.net/problem/30390
29158,Platinum IV,큰 수 만들기 게임,484,110,97,22.146%,https://www.acmicpc.net/problem/29158
7516,Platinum V,알렉산드리아의 디오판토스,389,135,97,31.090%,https://www.acmicpc.net/problem/7516
18117,Platinum V,분수,249,124,96,52.747%,https://www.acmicpc.net/problem/18117
14398,Platinum III,피타고라스 수,422,108,96,31.068%,https://www.acmicpc.net/problem/14398
3844,Gold I,백준 공화국,398,176,95,34.672%,https://www.acmicpc.net/problem/3844
25517,Platinum IV,머리 아픈 암산은 이제 그만!,332,146,93,43.868%,https://www.acmicpc.net/problem/25517
16155,Silver I,업힐과 가희,467,114,93,32.746%,https://www.acmicpc.net/problem/16155
31478,Gold I,포니 양은 놀고 싶어!,222,116,91,54.491%,https://www.acmicpc.net/problem/31478
9273,Silver II,정제헌을 팔자!,330,142,91,42.326%,https://www.acmicpc.net/problem/9273
13723,Gold II,팩토리얼 분수 방정식,324,108,90,37.815%,https://www.acmicpc.net/problem/13723
12972,Gold I,GCD 테이블,271,115,90,42.254%,https://www.acmicpc.net/problem/12972
12438,Gold V,새로운 달력 (Large),252,103,90,50.562%,https://www.acmicpc.net/problem/12438
9215,Silver III,신나는 분수 계산,276,109,90,51.724%,https://www.acmicpc.net/problem/9215
30974,Gold IV,What's your ETA?,544,118,89,20.991%,https://www.acmicpc.net/problem/30974
23062,Platinum IV,백남이의 여행 준비의 준비,568,156,89,26.807%,https://www.acmicpc.net/problem/23062
20957,Gold III,농부 비니,184,107,89,62.238%,https://www.acmicpc.net/problem/20957
24462,Gold IV,일어나... 코딩해야지...,500,104,88,24.859%,https://www.acmicpc.net/problem/24462
13003,Gold II,배수열,222,119,87,52.096%,https://www.acmicpc.net/problem/13003
4463,Platinum III,피보나치 수 분석,485,150,86,25.826%,https://www.acmicpc.net/problem/4463
30510,Gold I,토마에 함수,224,109,82,49.398%,https://www.acmicpc.net/problem/30510
19953,Gold IV,영재의 산책,298,111,82,34.599%,https://www.acmicpc.net/problem/19953
3825,Gold V,은행수,206,95,82,56.552%,https://www.acmicpc.net/problem/3825
1313,Gold IV,합성소수,444,128,82,27.243%,https://www.acmicpc.net/problem/1313
