문제 번호,문제 티어,문제 이름,전체 제출 케이스,정답 케이스,푼 사람 수,정답 비율,문제 링크
5576,Bronze II,콘테스트,7929,6197,5752,79.756%,https://www.acmicpc.net/problem/5576
1063,Silver III,킹,16382,6755,5695,42.603%,https://www.acmicpc.net/problem/1063
5800,Silver V,성적 통계,12028,6266,5686,53.425%,https://www.acmicpc.net/problem/5800
2628,Silver V,종이자르기,12305,6777,5626,55.830%,https://www.acmicpc.net/problem/2628
1205,Silver IV,등수 구하기,26505,6774,5613,26.154%,https://www.acmicpc.net/problem/1205
1568,Bronze II,새,8386,6272,5584,76.315%,https://www.acmicpc.net/problem/1568
14489,Bronze IV,치킨 두 마리 (...),9797,5873,5565,60.659%,https://www.acmicpc.net/problem/14489
2828,Silver V,사과 담기 게임,13913,6983,5555,51.502%,https://www.acmicpc.net/problem/2828
2615,Silver I,오목,40497,8051,5550,19.056%,https://www.acmicpc.net/problem/2615
18406,Bronze II,럭키 스트레이트,9510,6813,5537,71.788%,https://www.acmicpc.net/problem/18406
20057,Gold III,마법사 상어와 토네이도,11449,8095,5477,71.232%,https://www.acmicpc.net/problem/20057
2947,Bronze I,나무 조각,10727,6040,5452,57.693%,https://www.acmicpc.net/problem/2947
1769,Silver V,3의 배수,21719,6562,5446,31.140%,https://www.acmicpc.net/problem/1769
1251,Silver V,단어 나누기,14700,6274,5406,46.332%,https://www.acmicpc.net/problem/1251
17822,Gold II,원판 돌리기,21858,8368,5388,34.844%,https://www.acmicpc.net/problem/17822
25311,Bronze V,UCPC에서 가장 쉬운 문제 번호는?,6297,5696,5317,91.832%,https://www.acmicpc.net/problem/25311
17779,Gold III,게리맨더링 2,13729,8292,5311,58.343%,https://www.acmicpc.net/problem/17779
13866,Bronze IV,팀 나누기,9377,5655,5231,61.069%,https://www.acmicpc.net/problem/13866
1019,Platinum V,책 페이지,19665,6451,5218,42.820%,https://www.acmicpc.net/problem/1019
19944,Bronze IV,뉴비의 기준은 뭘까?,8274,5484,5064,66.922%,https://www.acmicpc.net/problem/19944
10157,Silver III,자리배정,15738,6096,4958,40.123%,https://www.acmicpc.net/problem/10157
19238,Gold II,스타트 택시,34154,8120,4916,21.382%,https://www.acmicpc.net/problem/19238
1371,Bronze II,가장 많은 글자,14765,5713,4795,40.509%,https://www.acmicpc.net/problem/1371
1388,Silver IV,바닥 장식,8962,5886,4790,68.234%,https://www.acmicpc.net/problem/1388
1713,Silver I,후보 추천하기,20420,6250,4781,31.956%,https://www.acmicpc.net/problem/1713
24883,Bronze V,자동완성,6465,5054,4756,78.859%,https://www.acmicpc.net/problem/24883
17837,Gold II,새로운 게임 2,15080,7471,4726,47.776%,https://www.acmicpc.net/problem/17837
9328,Gold I,열쇠,22896,6854,4720,27.345%,https://www.acmicpc.net/problem/9328
14696,Bronze I,딱지놀이,9302,5764,4705,63.944%,https://www.acmicpc.net/problem/14696
9076,Bronze II,점수 집계,6744,5111,4678,78.019%,https://www.acmicpc.net/problem/9076
5218,Bronze II,알파벳 거리,8000,5123,4629,65.706%,https://www.acmicpc.net/problem/5218
27294,Bronze V,몇개고?,7244,4962,4625,69.133%,https://www.acmicpc.net/problem/27294
11170,Bronze I,0의 개수,7096,5265,4557,75.651%,https://www.acmicpc.net/problem/11170
2511,Bronze II,카드놀이,12610,5212,4518,42.383%,https://www.acmicpc.net/problem/2511
10822,Bronze II,더하기,6153,4980,4515,82.355%,https://www.acmicpc.net/problem/10822
1526,Bronze I,가장 큰 금민수,8973,5400,4495,62.068%,https://www.acmicpc.net/problem/1526
16935,Gold V,배열 돌리기 3,11736,6026,4432,50.409%,https://www.acmicpc.net/problem/16935
14470,Bronze IV,전자레인지,6342,4853,4419,76.612%,https://www.acmicpc.net/problem/14470
10801,Bronze II,카드게임,7030,5003,4396,72.914%,https://www.acmicpc.net/problem/10801
20058,Gold III,마법사 상어와 파이어스톰,15943,7133,4360,41.113%,https://www.acmicpc.net/problem/20058
10709,Silver V,기상캐스터,7250,5441,4353,75.129%,https://www.acmicpc.net/problem/10709
2564,Silver I,경비원,10596,5204,4341,50.430%,https://www.acmicpc.net/problem/2564
16918,Silver I,봄버맨,15003,5942,4329,39.541%,https://www.acmicpc.net/problem/16918
19237,Gold II,어른 상어,16245,6931,4305,40.088%,https://www.acmicpc.net/problem/19237
10994,Silver IV,별 찍기 - 19,8043,5363,4281,68.376%,https://www.acmicpc.net/problem/10994
5373,Platinum V,큐빙,15437,6131,4259,38.651%,https://www.acmicpc.net/problem/5373
2607,Silver II,비슷한 단어,20245,5330,4231,28.011%,https://www.acmicpc.net/problem/2607
1252,Bronze II,이진수 덧셈,14120,4713,4202,35.571%,https://www.acmicpc.net/problem/1252
14720,Bronze II,우유 축제,7947,4730,4174,61.113%,https://www.acmicpc.net/problem/14720
17825,Gold II,주사위 윷놀이,14936,6667,4119,41.149%,https://www.acmicpc.net/problem/17825
1268,Silver V,임시 반장 정하기,16993,5090,4118,31.159%,https://www.acmicpc.net/problem/1268
16916,Bronze II,부분 문자열,17519,5470,4101,36.660%,https://www.acmicpc.net/problem/16916
3059,Bronze III,등장하지 않는 문자의 합,7408,4464,4076,60.818%,https://www.acmicpc.net/problem/3059
3004,Bronze III,체스판 조각,6873,4438,4070,66.503%,https://www.acmicpc.net/problem/3004
14467,Bronze I,소가 길을 건너간 이유 1,7441,4564,4033,61.638%,https://www.acmicpc.net/problem/14467
2567,Silver IV,색종이 - 2,11570,5073,4022,43.308%,https://www.acmicpc.net/problem/2567
2495,Bronze II,연속구간,9942,4528,4017,47.365%,https://www.acmicpc.net/problem/2495
11023,Bronze III,더하기 3,5745,4460,4001,79.071%,https://www.acmicpc.net/problem/11023
11283,Bronze IV,한글 2,5705,4281,4000,78.140%,https://www.acmicpc.net/problem/11283
23795,Bronze IV,사장님 도박은 재미로 하셔야 합니다,5214,4188,3941,80.709%,https://www.acmicpc.net/problem/23795
1173,Bronze II,운동,9852,4306,3906,45.910%,https://www.acmicpc.net/problem/1173
5586,Bronze II,JOI와 IOI,5451,4241,3903,78.737%,https://www.acmicpc.net/problem/5586
1592,Bronze II,영식이와 친구들,6477,4417,3887,68.845%,https://www.acmicpc.net/problem/1592
1233,Bronze II,주사위,7894,4316,3870,55.476%,https://www.acmicpc.net/problem/1233
27889,Bronze V,특별한 학교 이름,5832,4023,3850,70.968%,https://www.acmicpc.net/problem/27889
7490,Gold V,0 만들기,10176,5077,3808,48.809%,https://www.acmicpc.net/problem/7490
2526,Bronze I,싸이클,12591,4817,3792,40.604%,https://www.acmicpc.net/problem/2526
13414,Silver III,수강신청,17909,5143,3750,27.168%,https://www.acmicpc.net/problem/13414
6996,Bronze I,애너그램,8746,4319,3723,51.572%,https://www.acmicpc.net/problem/6996
1668,Bronze II,트로피 진열,8219,4293,3673,53.503%,https://www.acmicpc.net/problem/1668
16204,Bronze IV,카드 뽑기,5153,4018,3613,78.766%,https://www.acmicpc.net/problem/16204
8320,Bronze II,직사각형을 만드는 방법,7325,4115,3598,57.093%,https://www.acmicpc.net/problem/8320
10431,Silver V,줄세우기,8029,4259,3591,53.790%,https://www.acmicpc.net/problem/10431
3985,Bronze I,롤 케이크,7531,4041,3588,54.036%,https://www.acmicpc.net/problem/3985
4892,Bronze III,숫자 맞추기 게임,7066,3902,3545,58.058%,https://www.acmicpc.net/problem/4892
10179,Bronze III,쿠폰,6868,3786,3543,56.247%,https://www.acmicpc.net/problem/10179
5893,Bronze III,17배,7514,3883,3522,57.166%,https://www.acmicpc.net/problem/5893
2002,Silver II,추월,9541,4324,3506,45.687%,https://www.acmicpc.net/problem/2002
21609,Gold II,상어 중학교,13962,5564,3505,36.571%,https://www.acmicpc.net/problem/21609
10829,Bronze II,이진수 변환,7875,4089,3484,54.298%,https://www.acmicpc.net/problem/10829
2303,Silver V,숫자 게임,9706,4158,3473,43.202%,https://www.acmicpc.net/problem/2303
5032,Bronze II,탄산 음료,6965,3752,3464,55.824%,https://www.acmicpc.net/problem/5032
5523,Bronze III,경기 결과,5588,3766,3457,69.867%,https://www.acmicpc.net/problem/5523
1022,Gold III,소용돌이 예쁘게 출력하기,15921,4518,3454,30.045%,https://www.acmicpc.net/problem/1022
2783,Bronze III,삼각 김밥,5606,3683,3448,67.608%,https://www.acmicpc.net/problem/2783
1356,Bronze I,유진수,8099,3864,3439,49.084%,https://www.acmicpc.net/problem/1356
23037,Bronze II,5의 수난,4571,3712,3438,82.111%,https://www.acmicpc.net/problem/23037
14656,Bronze III,조교는 새디스트야!!,4982,3955,3419,81.736%,https://www.acmicpc.net/problem/14656
10163,Bronze I,색종이,10758,4375,3417,43.052%,https://www.acmicpc.net/problem/10163
16199,Bronze IV,나이 계산하기,7450,3942,3412,53.463%,https://www.acmicpc.net/problem/16199
28235,Bronze V,코드마스터 2023,4541,3576,3411,80.165%,https://www.acmicpc.net/problem/28235
1722,Gold V,순열의 순서,14981,4395,3409,33.530%,https://www.acmicpc.net/problem/1722
5054,Bronze II,주차의 신,4733,3655,3397,78.671%,https://www.acmicpc.net/problem/5054
3062,Bronze II,수 뒤집기,6621,3824,3381,59.957%,https://www.acmicpc.net/problem/3062
25377,Bronze IV,빵,8244,3929,3357,51.166%,https://www.acmicpc.net/problem/25377
9933,Bronze I,민균이의 비밀번호,8874,3891,3327,44.390%,https://www.acmicpc.net/problem/9933
2985,Bronze III,세 수,6521,3548,3317,58.142%,https://www.acmicpc.net/problem/2985
11816,Bronze II,"8진수, 10진수, 16진수",5253,3720,3310,71.972%,https://www.acmicpc.net/problem/11816
5354,Bronze III,J박스,8390,3584,3263,43.571%,https://www.acmicpc.net/problem/5354
28701,Bronze V,세제곱의 합,4657,3408,3224,74.047%,https://www.acmicpc.net/problem/28701
5217,Bronze III,쌍의 합,6626,3547,3218,56.938%,https://www.acmicpc.net/problem/5217
4493,Bronze III,가위 바위 보?,5625,3616,3177,66.464%,https://www.acmicpc.net/problem/4493
2116,Gold V,주사위 쌓기,7158,4030,3173,56.100%,https://www.acmicpc.net/problem/2116
1551,Bronze I,수열의 변화,6059,3521,3157,59.985%,https://www.acmicpc.net/problem/1551
13459,Gold I,구슬 탈출,12364,4321,3146,35.033%,https://www.acmicpc.net/problem/13459
10409,Bronze III,서버,6748,3386,3144,51.339%,https://www.acmicpc.net/problem/10409
11282,Bronze IV,한글,4694,3366,3143,74.461%,https://www.acmicpc.net/problem/11282
23288,Gold III,주사위 굴리기 2,6704,4161,3122,62.982%,https://www.acmicpc.net/problem/23288
2863,Bronze III,이게 분수?,6124,3385,3122,56.425%,https://www.acmicpc.net/problem/2863
18808,Gold III,스티커 붙이기,6624,4243,3117,62.503%,https://www.acmicpc.net/problem/18808
16922,Silver III,로마 숫자 만들기,7004,3868,3094,54.110%,https://www.acmicpc.net/problem/16922
2774,Bronze II,아름다운 수,4813,3360,3078,71.217%,https://www.acmicpc.net/problem/2774
21756,Bronze II,지우개,6860,3964,3061,58.730%,https://www.acmicpc.net/problem/21756
5613,Bronze III,계산기 프로그램,5054,3298,3038,68.010%,https://www.acmicpc.net/problem/5613
16173,Silver IV,점프왕 쩰리 (Small),9518,3998,3035,40.161%,https://www.acmicpc.net/problem/16173
2997,Bronze III,네 번째 수,6104,3293,3018,56.380%,https://www.acmicpc.net/problem/2997
11586,Bronze III,지영 공주님의 마법 거울,4656,3199,2970,69.915%,https://www.acmicpc.net/problem/11586
2804,Bronze I,크로스워드 만들기,6161,3272,2965,54.836%,https://www.acmicpc.net/problem/2804
1773,Bronze II,폭죽쇼,8859,4040,2956,45.780%,https://www.acmicpc.net/problem/1773
2484,Bronze II,주사위 네개,8804,3427,2946,40.623%,https://www.acmicpc.net/problem/2484
2535,Silver V,아시아 정보올림피아드,6003,3317,2943,59.696%,https://www.acmicpc.net/problem/2535
3029,Bronze III,경고,8821,3292,2915,38.139%,https://www.acmicpc.net/problem/3029
1673,Bronze II,치킨 쿠폰,12876,3442,2901,29.739%,https://www.acmicpc.net/problem/1673
2933,Gold I,미네랄,15252,4352,2870,26.198%,https://www.acmicpc.net/problem/2933
6679,Bronze II,싱기한 네자리 숫자,4903,3422,2861,72.803%,https://www.acmicpc.net/problem/6679
17952,Silver III,과제는 끝나지 않아!,8083,3993,2842,49.008%,https://www.acmicpc.net/problem/17952
2852,Silver III,NBA 농구,9086,4068,2834,44.164%,https://www.acmicpc.net/problem/2852
1235,Silver IV,학생 번호,6721,3285,2834,49.877%,https://www.acmicpc.net/problem/1235
10800,Gold II,컬러볼,18804,3901,2825,23.378%,https://www.acmicpc.net/problem/10800
3028,Bronze II,창영마을,3885,3034,2822,79.109%,https://www.acmicpc.net/problem/3028
2386,Bronze II,도비의 영어 공부,5470,3142,2815,59.476%,https://www.acmicpc.net/problem/2386
2999,Bronze I,비밀 이메일,7092,3179,2792,45.317%,https://www.acmicpc.net/problem/2999
28113,Bronze V,정보섬의 대중교통,4779,2893,2743,61.891%,https://www.acmicpc.net/problem/28113
6378,Bronze III,디지털 루트,6846,3015,2725,46.781%,https://www.acmicpc.net/problem/6378
14487,Bronze II,욱제는 효도쟁이야!!,4069,3075,2724,76.367%,https://www.acmicpc.net/problem/14487
17266,Silver IV,어두운 굴다리,8885,3450,2712,38.475%,https://www.acmicpc.net/problem/17266
1296,Bronze I,팀 이름 정하기,6666,3068,2712,48.945%,https://www.acmicpc.net/problem/1296
1871,Bronze II,좋은 자동차 번호판,4779,2925,2681,63.546%,https://www.acmicpc.net/problem/1871
6321,Bronze III,IBM 빼기 1,6023,2935,2669,49.099%,https://www.acmicpc.net/problem/6321
7572,Bronze II,간지(干支),5189,3013,2661,60.354%,https://www.acmicpc.net/problem/7572
5789,Bronze III,한다 안한다,4989,2866,2655,59.066%,https://www.acmicpc.net/problem/5789
30007,Bronze V,라면 공식,3390,2738,2647,81.678%,https://www.acmicpc.net/problem/30007
20053,Bronze III,"최소, 최대 2",5434,3282,2647,60.963%,https://www.acmicpc.net/problem/20053
30676,Bronze V,이 별은 무슨 색일까,3987,2781,2640,70.325%,https://www.acmicpc.net/problem/30676
28691,Bronze V,정보보호학부 동아리 소개,3500,2740,2639,78.823%,https://www.acmicpc.net/problem/28691
16431,Bronze III,베시와 데이지,5177,3091,2639,59.370%,https://www.acmicpc.net/problem/16431
8911,Silver III,거북이,6353,3525,2637,54.070%,https://www.acmicpc.net/problem/8911
21611,Gold I,마법사 상어와 블리자드,16761,4409,2608,24.417%,https://www.acmicpc.net/problem/21611
1938,Gold II,통나무 옮기기,10412,3672,2603,34.187%,https://www.acmicpc.net/problem/1938
6086,Gold III,최대 유량,15779,4797,2594,27.517%,https://www.acmicpc.net/problem/6086
14920,Bronze III,3n+1 수열,3880,2769,2578,74.208%,https://www.acmicpc.net/problem/14920
2621,Silver II,카드게임,8842,2976,2572,36.333%,https://www.acmicpc.net/problem/2621
5176,Bronze II,대회 자리,4153,2780,2551,68.946%,https://www.acmicpc.net/problem/5176
5533,Bronze I,유니크,3801,2785,2549,75.773%,https://www.acmicpc.net/problem/5533
2456,Bronze I,나는 학급회장이다,11107,3022,2538,32.710%,https://www.acmicpc.net/problem/2456
17202,Bronze I,핸드폰 번호 궁합,3760,2843,2518,77.192%,https://www.acmicpc.net/problem/17202
14912,Silver V,숫자 빈도수,3541,2805,2518,80.550%,https://www.acmicpc.net/problem/14912
14582,Bronze I,오늘도 졌다,7265,2783,2518,39.924%,https://www.acmicpc.net/problem/14582
22864,Bronze II,피로도,6496,2899,2511,44.569%,https://www.acmicpc.net/problem/22864
17618,Bronze III,신기한 수,5547,3108,2499,59.614%,https://www.acmicpc.net/problem/17618
1331,Silver IV,나이트 투어,8868,2957,2496,34.831%,https://www.acmicpc.net/problem/1331
2954,Bronze II,창영이의 일기장,4059,2708,2463,69.773%,https://www.acmicpc.net/problem/2954
1952,Bronze I,달팽이2,5851,2935,2463,53.059%,https://www.acmicpc.net/problem/1952
2033,Bronze I,반올림,7335,2958,2459,41.671%,https://www.acmicpc.net/problem/2033
10419,Bronze III,지각,3713,2706,2455,75.145%,https://www.acmicpc.net/problem/10419
13118,Bronze IV,뉴턴과 사과,4399,2608,2452,60.113%,https://www.acmicpc.net/problem/13118
2721,Bronze III,삼각수의 합,3492,2667,2446,76.967%,https://www.acmicpc.net/problem/2721
13015,Silver IV,별 찍기 - 23,4702,3090,2443,66.567%,https://www.acmicpc.net/problem/13015
5212,Silver II,지구 온난화,5156,2807,2403,55.767%,https://www.acmicpc.net/problem/5212
15781,Bronze III,헬멧과 조끼,3093,2580,2398,84.765%,https://www.acmicpc.net/problem/15781
1790,Gold V,수 이어 쓰기 2,11411,3262,2397,30.977%,https://www.acmicpc.net/problem/1790
2998,Bronze II,8진수,4208,2580,2385,64.634%,https://www.acmicpc.net/problem/2998
2399,Bronze II,거리의 합,7706,2921,2371,38.559%,https://www.acmicpc.net/problem/2399
1531,Silver V,투명,3870,2540,2335,66.204%,https://www.acmicpc.net/problem/1531
26068,Bronze IV,치킨댄스를 추는 곰곰이를 본 임스 2,3432,2516,2330,74.871%,https://www.acmicpc.net/problem/26068
20061,Gold II,모노미노도미노 2,9194,3433,2328,35.821%,https://www.acmicpc.net/problem/20061
16917,Bronze II,양념 반 후라이드 반,4892,2771,2314,58.464%,https://www.acmicpc.net/problem/16917
9517,Bronze III,아이 러브 크로아티아,5628,2678,2305,48.171%,https://www.acmicpc.net/problem/9517
19583,Silver II,싸이버개강총회,7627,3178,2304,40.387%,https://www.acmicpc.net/problem/19583
2659,Silver III,십자카드 문제,6981,2763,2294,41.483%,https://www.acmicpc.net/problem/2659
1864,Bronze II,문어 숫자,3521,2493,2289,72.805%,https://www.acmicpc.net/problem/1864
4435,Bronze III,중간계 전쟁,4405,2470,2263,57.393%,https://www.acmicpc.net/problem/4435
4690,Bronze III,완전 세제곱,6738,2872,2260,39.747%,https://www.acmicpc.net/problem/4690
2966,Bronze II,찍기,4667,2531,2259,55.999%,https://www.acmicpc.net/problem/2966
2755,Bronze I,이번학기 평점은 몇점?,7642,2590,2249,36.169%,https://www.acmicpc.net/problem/2755
1718,Bronze II,암호,5107,2693,2245,55.173%,https://www.acmicpc.net/problem/1718
15662,Gold V,톱니바퀴 (2),4316,2761,2234,66.946%,https://www.acmicpc.net/problem/15662
17829,Silver II,222-풀링,3813,2781,2227,75.568%,https://www.acmicpc.net/problem/17829
2435,Bronze I,기상청 인턴 신현수,5421,2495,2215,46.602%,https://www.acmicpc.net/problem/2435
9455,Bronze I,박스,3649,2642,2192,75.094%,https://www.acmicpc.net/problem/9455
16927,Gold V,배열 돌리기 2,7798,2773,2185,36.465%,https://www.acmicpc.net/problem/16927
30087,Bronze V,진흥원 세미나,3170,2300,2183,73.675%,https://www.acmicpc.net/problem/30087
1817,Silver V,짐 챙기는 숌,5168,2429,2182,48.296%,https://www.acmicpc.net/problem/1817
28431,Bronze IV,양말 짝 맞추기,3691,2362,2181,64.776%,https://www.acmicpc.net/problem/28431
23290,Gold I,마법사 상어와 복제,7058,3790,2155,52.116%,https://www.acmicpc.net/problem/23290
14909,Bronze III,양수 개수 세기,3411,2481,2154,76.623%,https://www.acmicpc.net/problem/14909
5612,Bronze III,터널의 입구와 출구,4496,2383,2152,53.096%,https://www.acmicpc.net/problem/5612
1703,Bronze III,생장점,2938,2307,2151,80.956%,https://www.acmicpc.net/problem/1703
1333,Bronze I,부재중 전화,9094,2713,2146,32.016%,https://www.acmicpc.net/problem/1333
20361,Bronze III,일우는 야바위꾼,3850,2429,2132,64.140%,https://www.acmicpc.net/problem/20361
14623,Bronze II,감정이입,4122,2330,2121,59.629%,https://www.acmicpc.net/problem/14623
13163,Bronze II,닉네임에 갓 붙이기,3830,2443,2119,66.054%,https://www.acmicpc.net/problem/13163
13235,Bronze II,팰린드롬,3344,2328,2106,71.951%,https://www.acmicpc.net/problem/13235
30804,Silver II,과일 탕후루,7697,2664,2099,34.219%,https://www.acmicpc.net/problem/30804
28074,Bronze IV,모비스,3176,2226,2093,72.148%,https://www.acmicpc.net/problem/28074
10834,Bronze II,벨트,6242,2586,2051,44.733%,https://www.acmicpc.net/problem/10834
2712,Bronze III,미국 스타일,3675,2340,2049,65.885%,https://www.acmicpc.net/problem/2712
29731,Bronze V,2033년 밈 투표,4812,2201,2047,47.144%,https://www.acmicpc.net/problem/29731
5704,Bronze II,팬그램,3512,2266,2043,66.224%,https://www.acmicpc.net/problem/5704
16434,Gold IV,드래곤 앤 던전,9895,3049,2041,27.967%,https://www.acmicpc.net/problem/16434
20125,Silver IV,쿠키의 신체 측정,3467,2273,2038,67.573%,https://www.acmicpc.net/problem/20125
3943,Bronze II,헤일스톤 수열,5759,2483,2012,43.997%,https://www.acmicpc.net/problem/3943
4740,Bronze III,"거울, 오! 거울",3714,2178,1992,61.844%,https://www.acmicpc.net/problem/4740
7682,Gold V,틱택토,9261,2616,1984,27.893%,https://www.acmicpc.net/problem/7682
1337,Silver IV,올바른 배열,5364,2357,1979,47.481%,https://www.acmicpc.net/problem/1337
27918,Bronze IV,탁구 경기,3826,2239,1975,60.400%,https://www.acmicpc.net/problem/27918
9501,Bronze III,꿍의 우주여행,2643,2098,1971,81.312%,https://www.acmicpc.net/problem/9501
2596,Bronze I,비밀편지,4673,2547,1967,56.377%,https://www.acmicpc.net/problem/2596
1347,Silver II,미로 만들기,4177,2289,1961,56.824%,https://www.acmicpc.net/problem/1347
17389,Bronze II,보너스 점수,3065,2225,1952,74.221%,https://www.acmicpc.net/problem/17389
17173,Bronze II,배수들의 합,2720,2121,1942,80.984%,https://www.acmicpc.net/problem/17173
15312,Silver V,이름 궁합,4139,2300,1942,55.998%,https://www.acmicpc.net/problem/15312
16967,Silver III,배열 복원하기,4894,2368,1929,47.037%,https://www.acmicpc.net/problem/16967
2948,Bronze II,2009년,3929,2046,1915,52.974%,https://www.acmicpc.net/problem/2948
28295,Bronze IV,체육은 코딩과목 입니다,3226,2117,1898,67.425%,https://www.acmicpc.net/problem/28295
13304,Bronze II,방 배정,4278,2467,1893,59.754%,https://www.acmicpc.net/problem/13304
3048,Silver IV,개미,5131,2338,1890,46.044%,https://www.acmicpc.net/problem/3048
12756,Bronze III,고급 여관,3820,2038,1886,55.001%,https://www.acmicpc.net/problem/12756
11536,Silver V,줄 세우기,3069,2088,1885,70.310%,https://www.acmicpc.net/problem/11536
23291,Platinum V,어항 정리,5107,2739,1879,55.232%,https://www.acmicpc.net/problem/23291
2145,Bronze II,숫자 놀이,3468,2123,1874,64.404%,https://www.acmicpc.net/problem/2145
3035,Bronze I,스캐너,3010,2069,1873,70.626%,https://www.acmicpc.net/problem/3035
20546,Silver V,🐜 기적의 매매법 🐜,5151,2304,1859,45.056%,https://www.acmicpc.net/problem/20546
5026,Bronze II,박사 과정,3025,2023,1851,68.051%,https://www.acmicpc.net/problem/5026
25704,Bronze IV,출석 이벤트,5292,2010,1849,38.959%,https://www.acmicpc.net/problem/25704
17249,Bronze II,태보태보 총난타,2612,2024,1848,78.739%,https://www.acmicpc.net/problem/17249
15787,Silver II,기차가 어둠을 헤치고 은하수를,8298,2528,1848,29.148%,https://www.acmicpc.net/problem/15787
17263,Bronze III,Sort 마스터 배지훈,2792,2256,1843,82.535%,https://www.acmicpc.net/problem/17263
11179,Bronze I,2진수 뒤집기,2494,2003,1837,81.972%,https://www.acmicpc.net/problem/11179
27160,Bronze II,할리갈리,3512,2270,1826,65.613%,https://www.acmicpc.net/problem/27160
13420,Bronze II,사칙연산,3682,2032,1824,57.000%,https://www.acmicpc.net/problem/13420
12871,Silver V,무한 문자열,5942,2137,1824,37.073%,https://www.acmicpc.net/problem/12871
8741,Bronze II,이진수 합,4966,2303,1823,49.071%,https://www.acmicpc.net/problem/8741
2729,Bronze I,이진수 덧셈,5362,2053,1822,43.155%,https://www.acmicpc.net/problem/2729
2931,Gold II,가스관,10322,2573,1814,27.606%,https://www.acmicpc.net/problem/2931
2608,Gold V,로마 숫자,4582,2146,1808,49.821%,https://www.acmicpc.net/problem/2608
20540,Bronze III,연길이의 이상형,2473,1966,1802,81.428%,https://www.acmicpc.net/problem/20540
2873,Platinum III,롤러코스터,8918,2488,1798,28.476%,https://www.acmicpc.net/problem/2873
10174,Bronze II,팰린드롬,4282,2023,1796,52.179%,https://www.acmicpc.net/problem/10174
5656,Bronze II,비교 연산자,3499,2070,1796,60.447%,https://www.acmicpc.net/problem/5656
2877,Gold V,4와 7,3865,2154,1780,59.236%,https://www.acmicpc.net/problem/2877
2980,Silver IV,도로와 신호등,4104,2145,1763,53.054%,https://www.acmicpc.net/problem/2980
10599,Bronze III,페르시아의 왕들,2391,1864,1761,80.928%,https://www.acmicpc.net/problem/10599
6502,Bronze II,동혁 피자,3780,1920,1754,51.649%,https://www.acmicpc.net/problem/6502
2160,Bronze I,그림 비교,4480,1957,1750,48.855%,https://www.acmicpc.net/problem/2160
1515,Silver III,수 이어 쓰기,4369,2092,1747,49.322%,https://www.acmicpc.net/problem/1515
18312,Bronze II,시각,5043,2026,1724,40.469%,https://www.acmicpc.net/problem/18312
20006,Silver II,랭킹전 대기열,5352,2091,1717,38.455%,https://www.acmicpc.net/problem/20006
18883,Bronze III,N M 찍기,4729,2065,1712,43.864%,https://www.acmicpc.net/problem/18883
15813,Bronze II,너의 이름은 몇 점이니?,2119,1824,1707,87.494%,https://www.acmicpc.net/problem/15813
10997,Silver II,별 찍기 - 22,5690,2135,1707,36.227%,https://www.acmicpc.net/problem/10997
1756,Gold V,피자 굽기,8297,2313,1688,27.411%,https://www.acmicpc.net/problem/1756
15653,Gold I,구슬 탈출 4,4614,2119,1669,48.844%,https://www.acmicpc.net/problem/15653
9366,Bronze III,삼각형 분류,3704,1812,1668,50.561%,https://www.acmicpc.net/problem/9366
14910,Bronze II,오르막,3273,1913,1663,59.584%,https://www.acmicpc.net/problem/14910
5363,Bronze II,요다,2534,1813,1660,73.712%,https://www.acmicpc.net/problem/5363
15820,Bronze III,맞았는데 왜 틀리죠?,2720,1858,1655,69.684%,https://www.acmicpc.net/problem/15820
1380,Silver V,귀걸이,4157,1854,1654,48.633%,https://www.acmicpc.net/problem/1380
11383,Bronze I,뚊,2839,1810,1653,65.388%,https://www.acmicpc.net/problem/11383
3425,Gold IV,고스택,14973,2455,1646,15.506%,https://www.acmicpc.net/problem/3425
2840,Silver IV,행운의 바퀴,9103,2337,1646,23.555%,https://www.acmicpc.net/problem/2840
25591,Bronze IV,푸앙이와 종윤이,2215,1740,1639,80.898%,https://www.acmicpc.net/problem/25591
13416,Bronze III,주식 투자,2503,1857,1637,76.175%,https://www.acmicpc.net/problem/13416
1996,Silver V,지뢰 찾기,3593,1965,1636,56.534%,https://www.acmicpc.net/problem/1996
15917,Bronze III,노솔브 방지문제야!!,4085,2118,1616,51.995%,https://www.acmicpc.net/problem/15917
10874,Bronze III,이교수님의 시험,2364,1742,1613,77.066%,https://www.acmicpc.net/problem/10874
10253,Gold V,헨리,7070,2059,1607,30.744%,https://www.acmicpc.net/problem/10253
1672,Bronze I,DNA 해독,5131,1956,1607,43.421%,https://www.acmicpc.net/problem/1672
1681,Bronze II,줄 세우기,3040,1846,1600,63.872%,https://www.acmicpc.net/problem/1681
17780,Gold II,새로운 게임,4200,2110,1598,50.924%,https://www.acmicpc.net/problem/17780
1392,Bronze II,노래 악보,2339,1768,1597,76.485%,https://www.acmicpc.net/problem/1392
4592,Bronze II,중복을 없애자,2793,1759,1594,64.876%,https://www.acmicpc.net/problem/4592
4447,Bronze II,좋은놈 나쁜놈,3331,1732,1584,53.338%,https://www.acmicpc.net/problem/4447
17363,Bronze I,우유가 넘어지면?,3082,1787,1580,60.653%,https://www.acmicpc.net/problem/17363
1283,Silver I,단축키 지정,5198,1991,1578,39.333%,https://www.acmicpc.net/problem/1283
